gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,CLTV,City,Zip Code,Lat Long,Latitude,Longitude,Age,Under 30,Married,Referred a Friend,Number of Referrals,Offer,Avg Monthly Long Distance Charges,Avg Monthly GB Download,Streaming Music,Premium Tech Support,Unlimited Data,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Satisfaction Score
Male,0,Yes,Yes,49,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,97.95,4917.9,No,4301,Orange Cove,93646,"36.633498, -119.298895",36.633498,-119.298895,61,No,Yes,Yes,7,Offer B,16.02,18,Yes,Yes,Yes,0,0,784.98,5702.88,3
Female,0,No,No,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20,599.3,No,4128,Parlier,93648,"36.622237, -119.521126",36.622237,-119.521126,30,No,No,No,0,Offer C,32.43,0,No,No,No,0,0,940.47,1539.77,5
Female,0,Yes,No,67,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.25,1733.15,No,5887,Fresno,93650,"36.841655, -119.797113",36.841655,-119.797113,55,No,Yes,Yes,1,None,35.34,0,No,No,No,0,0,2367.78,4100.93,5
Male,0,Yes,No,67,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),70.9,4677.1,No,4361,Raisin City,93652,"36.594542, -119.905245",36.594542,-119.905245,38,No,Yes,Yes,8,None,28.06,15,No,Yes,Yes,0,0,1880.02,6557.12,3
Female,0,Yes,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.85,119.3,No,5060,Raymond,93653,"37.252057, -119.95783",37.252057,-119.95783,40,No,Yes,Yes,1,Offer E,6.48,0,No,No,No,0,0,38.88,158.18,3
Female,0,No,No,47,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,106.35,4849.1,No,3723,Reedley,93654,"36.636638, -119.421842",36.636638,-119.421842,51,No,No,No,0,Offer B,14.54,10,Yes,No,Yes,0,0,683.38,5532.48,4
Female,0,No,No,53,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Mailed check,99.5,5424.25,No,4754,Riverdale,93656,"36.452211, -119.94575",36.452211,-119.94575,46,No,No,No,0,Offer B,43.57,13,Yes,Yes,Yes,0,0,2309.21,7733.46,3
Male,0,Yes,No,69,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,84.7,5878.9,No,5345,Sanger,93657,"36.819628, -119.440414",36.819628,-119.440414,41,No,Yes,Yes,10,None,48.37,7,Yes,Yes,Yes,0,0,3337.53,9216.43,3
Male,0,No,No,3,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,86.05,244.85,No,2500,San Joaquin,93660,"36.600193, -120.153393",36.600193,-120.153393,54,No,No,No,0,Offer E,18.26,29,Yes,No,Yes,0,0,54.78,299.63,4
Male,0,No,No,4,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,44.55,220.75,No,2124,Selma,93662,"36.545322, -119.642281",36.545322,-119.642281,38,No,No,No,0,Offer E,30.07,29,No,No,Yes,0,0,120.28,341.03,3
Male,0,Yes,Yes,56,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),75.85,4261.2,No,5314,Shaver Lake,93664,"37.223, -119.001021",37.223,-119.001021,33,No,Yes,Yes,6,Offer B,37.58,26,Yes,Yes,Yes,0,0,2104.48,6365.68,3
Male,1,Yes,No,61,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25,1501.75,No,6421,Sultana,93666,"36.545353, -119.338535",36.545353,-119.338535,68,No,Yes,Yes,5,None,19.14,0,No,No,No,0,0,1167.54,2669.29,3
Female,0,Yes,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45,89.75,No,5225,Tollhouse,93667,"36.993666, -119.348267",36.993666,-119.348267,38,No,Yes,Yes,8,Offer E,15.5,12,No,No,Yes,0,0,31,120.75,4
Male,0,Yes,Yes,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.5,255.5,No,2891,Wishon,93669,"37.287758, -119.548156",37.287758,-119.548156,57,No,Yes,Yes,6,None,46.06,0,No,No,No,0,0,552.72,808.22,3
Female,0,Yes,Yes,28,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,One year,Yes,Electronic check,90.45,2509.25,No,5823,Squaw Valley,93675,"36.719141, -119.202677",36.719141,-119.202677,44,No,Yes,Yes,7,Offer C,26.28,19,Yes,Yes,Yes,0,0,735.84,3245.09,3
Male,0,No,No,24,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),60.45,1440.75,No,5095,Fresno,93701,"36.749403, -119.787574",36.749403,-119.787574,50,No,No,No,0,Offer C,23.71,4,No,Yes,Yes,0,0,569.04,2009.79,5
Female,0,Yes,Yes,68,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Electronic check,78.45,5333.35,No,5071,Fresno,93703,"36.768774, -119.762633",36.768774,-119.762633,57,No,Yes,Yes,8,None,7.47,29,Yes,Yes,Yes,0,0,507.96,5841.31,5
Male,0,No,Yes,39,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,No,Mailed check,100.55,3895.35,No,3124,Fresno,93704,"36.799648, -119.801247",36.799648,-119.801247,21,Yes,No,No,0,Offer C,14.72,85,Yes,Yes,Yes,0,0,574.08,4469.43,3
Female,0,Yes,No,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.35,869.9,No,2127,Fresno,93705,"36.78724, -119.827813",36.78724,-119.827813,37,No,Yes,No,0,Offer B,5.95,0,No,No,No,0,0,249.9,1119.8,3
Female,0,Yes,No,6,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,90.75,512.25,No,4297,Fresno,93710,"36.822715, -119.761826",36.822715,-119.761826,56,No,Yes,Yes,1,None,23.35,8,Yes,No,Yes,0,0,140.1,652.35,4
Female,0,Yes,No,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),20.25,814.75,No,4411,Fresno,93720,"36.878709, -119.7645",36.878709,-119.7645,47,No,Yes,Yes,1,Offer C,10.54,0,No,No,No,0,0,400.52,1215.27,4
Male,0,No,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.05,388.6,No,2782,Fresno,93721,"36.732694, -119.783786",36.732694,-119.783786,64,No,No,No,0,None,26.26,0,No,No,No,0,0,472.68,861.28,3
Female,0,Yes,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.6,93.45,No,4580,Fresno,93722,"36.78979, -119.929894",36.78979,-119.929894,34,No,Yes,Yes,1,None,29.14,0,No,No,No,0,0,116.56,210.01,4
Male,0,Yes,No,27,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,53.8,1389.85,No,2563,Fresno,93725,"36.623632, -119.741322",36.623632,-119.741322,32,No,Yes,Yes,1,Offer C,41.48,15,No,Yes,Yes,0,0,1119.96,2509.81,4
Male,0,No,Yes,41,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,One year,No,Mailed check,70.2,2894.55,No,5365,Fresno,93726,"36.793601, -119.761131",36.793601,-119.761131,44,No,No,No,0,None,13.76,11,No,No,Yes,0,0,564.16,3458.71,4
Male,0,Yes,Yes,50,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,One year,No,Electronic check,75.5,4025.6,No,5141,Fresno,93727,"36.751489, -119.68072",36.751489,-119.68072,29,Yes,Yes,Yes,1,None,31.83,47,Yes,Yes,No,0,100,1591.5,5717.1,3
Male,0,Yes,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,20.35,1354.4,No,4949,Fresno,93728,"36.757345, -119.818274",36.757345,-119.818274,24,Yes,Yes,Yes,1,None,22.78,0,No,No,No,0,0,1640.16,2994.56,3
Female,0,No,No,70,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),26.05,1856.4,No,4467,Salinas,93901,"36.64152, -121.622188",36.64152,-121.622188,35,No,No,No,0,None,31.33,0,No,No,No,0,0,2193.1,4049.5,5
Male,0,Yes,Yes,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.6,926,No,2471,Salinas,93905,"36.667794, -121.601306",36.667794,-121.601306,37,No,Yes,Yes,1,None,34.94,0,No,No,No,0,0,1537.36,2463.36,5
Female,0,Yes,Yes,34,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),20.1,682.1,No,2272,Salinas,93907,"36.77462, -121.664714",36.77462,-121.664714,43,No,Yes,Yes,1,Offer C,41.72,0,No,No,No,0,0,1418.48,2100.58,5
Female,1,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),24.3,1778.7,No,4397,Salinas,93908,"36.624338, -121.615669",36.624338,-121.615669,65,No,Yes,Yes,5,Offer A,8.68,0,No,No,No,0,0,624.96,2403.66,5
Male,0,Yes,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,24.5,1816.2,No,4058,Big Sur,93920,"36.092975, -121.549826",36.092975,-121.549826,20,Yes,Yes,Yes,9,None,32.18,0,No,No,No,0,0,2284.78,4100.98,4
Female,0,No,No,64,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),110.5,7069.25,No,5718,Carmel By The Sea,93921,"36.554618, -121.922239",36.554618,-121.922239,42,No,No,No,0,None,5.68,24,Yes,Yes,No,0,60,363.52,7492.77,5
Female,0,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),25.25,1841.2,No,4551,Carmel,93923,"36.460611, -121.852507",36.460611,-121.852507,45,No,Yes,Yes,9,None,49.51,0,No,No,No,0,0,3564.72,5405.92,3
Male,1,Yes,No,29,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,One year,No,Bank transfer (automatic),90.1,2656.7,No,3553,Chualar,93925,"36.596271, -121.442274",36.596271,-121.442274,73,No,Yes,Yes,10,None,32.03,16,Yes,No,Yes,0,0,928.87,3585.57,3
Female,0,Yes,No,23,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),68.75,1689.45,No,3519,Gonzales,93926,"36.52588, -121.396719",36.52588,-121.396719,38,No,Yes,Yes,3,None,31.39,29,Yes,Yes,Yes,0,0,721.97,2411.42,3
Male,0,Yes,Yes,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.2,1054.75,No,4203,Greenfield,93927,"36.248708, -121.386617",36.248708,-121.386617,19,Yes,Yes,Yes,10,None,40.76,0,No,No,No,0,0,2119.52,3174.27,5
Female,0,No,No,64,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),115.1,7334.05,No,5213,King City,93930,"36.220761, -120.980777",36.220761,-120.980777,51,No,No,No,0,None,44.31,4,Yes,Yes,Yes,0,0,2835.84,10169.89,3
Male,0,No,No,24,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),99.65,2404.85,No,5207,Monterey,93940,"36.362741, -121.869685",36.362741,-121.869685,39,No,No,No,0,Offer C,25.68,6,Yes,No,Yes,0,0,616.32,3021.17,3
Male,0,Yes,No,2,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,91.45,171.45,No,4889,Pacific Grove,93950,"36.618337, -121.926417",36.618337,-121.926417,39,No,Yes,No,0,None,49.41,20,No,No,No,0,10,98.82,280.27,5
Female,0,Yes,Yes,34,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,84.75,2839.45,No,2020,Pebble Beach,93953,"36.587497, -121.944815",36.587497,-121.944815,41,No,Yes,Yes,9,Offer C,9.09,16,Yes,Yes,Yes,0,0,309.06,3148.51,3
Male,0,Yes,Yes,53,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,78.75,3942.45,No,5052,Seaside,93955,"36.625114, -121.823565",36.625114,-121.823565,43,No,Yes,Yes,7,None,31.86,56,Yes,Yes,Yes,0,0,1688.58,5631.03,4
Female,0,Yes,Yes,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.25,873.4,No,2070,Soledad,93960,"36.414216, -121.360597",36.414216,-121.360597,64,No,Yes,Yes,8,None,37.35,0,No,No,No,0,0,1755.45,2628.85,5
Male,0,No,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.9,1529.65,No,5730,Spreckels,93962,"36.624641, -121.647195",36.624641,-121.647195,22,Yes,No,No,0,None,31.93,0,No,No,No,0,0,2298.96,3828.61,4
Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),97.75,6991.6,No,4054,Belmont,94002,"37.509366, -122.306132",37.509366,-122.306132,25,Yes,Yes,Yes,1,None,20.79,59,Yes,Yes,Yes,0,0,1496.88,8488.48,3
Female,0,No,No,7,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,100.4,715,No,5041,Half Moon Bay,94019,"37.45567, -122.407992",37.45567,-122.407992,45,No,No,No,0,None,39.02,25,Yes,Yes,Yes,0,0,273.14,988.14,3
Female,0,Yes,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),24.45,1681.6,No,4742,La Honda,94020,"37.285677, -122.224165",37.285677,-122.224165,59,No,Yes,Yes,10,None,33,0,No,No,No,0,0,2343,4024.6,5
Female,1,No,No,41,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),101.1,4016.2,No,2227,Loma Mar,94021,"37.266388, -122.26308",37.266388,-122.26308,69,No,No,No,0,None,14.61,9,Yes,Yes,Yes,0,0,599.01,4615.21,5
Male,0,Yes,Yes,67,No,No phone service,DSL,Yes,No,No,No,Yes,Yes,Two year,No,Credit card (automatic),50.9,3281.65,No,5281,Los Altos,94022,"37.349546, -122.134356",37.349546,-122.134356,39,No,Yes,Yes,2,Offer A,0,17,Yes,No,Yes,0,0,0,3281.65,4
Male,0,Yes,No,69,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),107.2,7317.1,No,5935,Los Altos,94024,"37.352911, -122.093002",37.352911,-122.093002,51,No,Yes,Yes,8,Offer A,33.37,24,Yes,Yes,Yes,0,0,2302.53,9619.63,4
Female,1,Yes,No,70,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),92.2,6474.45,No,5264,Menlo Park,94025,"37.449551, -122.183762",37.449551,-122.183762,67,No,Yes,Yes,1,Offer A,18.67,21,Yes,Yes,Yes,0,0,1306.9,7781.35,4
Male,0,No,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),113.4,8164.1,No,6347,Portola Valley,94028,"37.369709, -122.215844",37.369709,-122.215844,33,No,No,No,0,Offer A,2.56,25,Yes,Yes,Yes,0,0,184.32,8348.42,3
Male,0,Yes,Yes,34,No,No phone service,DSL,No,No,No,Yes,Yes,No,Two year,Yes,Electronic check,40.55,1325.85,No,3897,Millbrae,94030,"37.601248, -122.403099",37.601248,-122.403099,31,No,Yes,Yes,10,None,0,29,No,Yes,Yes,0,0,0,1325.85,5
Female,0,Yes,Yes,65,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),26,1654.85,No,5352,Montara,94037,"37.540582, -122.509594",37.540582,-122.509594,48,No,Yes,Yes,7,None,2.95,0,No,No,No,0,0,191.75,1846.6,3
Female,0,No,No,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),111.95,7795.95,No,4182,Moss Beach,94038,"37.515556, -122.502311",37.515556,-122.502311,60,No,No,No,0,Offer A,44.57,26,Yes,Yes,Yes,0,0,3119.9,10915.85,4
Female,0,Yes,Yes,72,No,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),53.8,3952.45,No,4954,Mountain View,94040,"37.380662, -122.086022",37.380662,-122.086022,61,No,Yes,Yes,10,Offer A,0,14,Yes,No,Yes,0,0,0,3952.45,3
Male,0,No,Yes,35,Yes,No,DSL,No,No,No,Yes,Yes,Yes,One year,Yes,Mailed check,72.1,2495.15,No,5510,Mountain View,94041,"37.388349, -122.075299",37.388349,-122.075299,23,Yes,No,No,0,None,10.11,73,Yes,Yes,Yes,0,0,353.85,2849,4
Female,0,Yes,No,12,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,One year,No,Electronic check,78.85,876.75,No,2495,Pacifica,94044,"37.573633, -122.455167",37.573633,-122.455167,46,No,Yes,Yes,3,None,25.09,17,Yes,No,Yes,0,0,301.08,1177.83,3
Female,0,Yes,Yes,62,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),70.75,4263.45,No,4133,Pescadero,94060,"37.22565, -122.297533",37.22565,-122.297533,58,No,Yes,Yes,5,None,42.05,20,No,Yes,Yes,0,0,2607.1,6870.55,3
Female,0,No,No,25,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),76.15,1992.95,No,3955,Redwood City,94061,"37.461251, -122.235414",37.461251,-122.235414,26,Yes,No,No,0,None,21.67,48,Yes,Yes,Yes,0,0,541.75,2534.7,3
Female,0,No,No,52,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Mailed check,39.1,1982.1,No,4247,Redwood City,94062,"37.410567, -122.297152",37.410567,-122.297152,63,No,No,No,0,None,0,7,No,Yes,No,0,130,0,2112.1,3
Male,1,No,No,8,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),69.95,562.7,No,2939,Redwood City,94063,"37.499411, -122.196318",37.499411,-122.196318,67,No,No,No,0,None,42.53,6,No,No,Yes,0,0,340.24,902.94,3
Male,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.05,33.7,No,4978,Redwood City,94065,"37.527497, -122.230941",37.527497,-122.230941,33,No,No,No,0,None,1.81,0,No,No,No,0,0,3.62,37.32,3
Female,0,Yes,Yes,56,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.05,1090.1,No,5172,San Bruno,94066,"37.624436, -122.430661",37.624436,-122.430661,58,No,Yes,Yes,10,None,35.38,0,No,No,No,0,0,1981.28,3071.38,4
Female,0,No,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.45,227.45,No,4862,San Carlos,94070,"37.497915, -122.267361",37.497915,-122.267361,27,Yes,No,No,0,None,35.81,0,No,No,No,0,0,429.72,657.17,4
Female,0,Yes,No,47,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,26.9,1250.85,No,2382,San Gregorio,94074,"37.331762, -122.341444",37.331762,-122.341444,20,Yes,Yes,Yes,7,None,11.68,0,No,No,No,0,0,548.96,1799.81,4
Male,1,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.2,37.2,No,4577,South San Francisco,94080,"37.654436, -122.426468",37.654436,-122.426468,80,No,No,No,0,None,7.03,0,No,No,No,0,0,14.06,51.26,5
Female,0,No,No,18,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,50,892.7,No,4952,Sunnyvale,94086,"37.378541, -122.020456",37.378541,-122.020456,30,No,No,No,0,None,17.33,69,No,No,No,0,50,311.94,1254.64,5
Female,0,No,No,8,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,60,487.75,No,5862,Sunnyvale,94087,"37.3511, -122.037311",37.3511,-122.037311,43,No,No,No,0,None,46.78,24,No,No,Yes,0,0,374.24,861.99,3
Male,0,Yes,No,45,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,84.55,3713.95,No,3289,Sunnyvale,94089,"37.421633, -122.009613",37.421633,-122.009613,49,No,Yes,Yes,8,None,22.8,15,No,No,Yes,0,0,1026,4739.95,3
Male,0,No,No,3,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.45,141.7,No,3666,San Francisco,94102,"37.7795, -122.419233",37.7795,-122.419233,35,No,No,No,0,None,20.37,17,No,No,Yes,0,0,61.11,202.81,5
Female,0,No,No,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.05,678.2,No,4539,San Francisco,94103,"37.773147, -122.411287",37.773147,-122.411287,22,Yes,No,No,0,None,40.64,0,No,No,No,0,0,1544.32,2222.52,3
Male,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,115.55,8425.3,No,5890,San Francisco,94104,"37.791222, -122.402241",37.791222,-122.402241,46,No,Yes,Yes,2,Offer A,47.82,21,Yes,Yes,Yes,0,0,3443.04,11868.34,3
Female,0,Yes,Yes,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),99,7061.65,No,4305,San Francisco,94107,"37.768881, -122.395521",37.768881,-122.395521,43,No,Yes,Yes,4,Offer A,15.73,17,No,No,Yes,0,0,1116.83,8178.48,3
Male,0,Yes,Yes,66,No,No phone service,DSL,No,No,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),50.55,3364.55,No,4652,San Francisco,94108,"37.791998, -122.408653",37.791998,-122.408653,33,No,Yes,Yes,9,Offer A,0,23,Yes,Yes,No,0,110,0,3474.55,4
Female,0,Yes,Yes,13,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),25,332.5,No,4734,San Francisco,94111,"37.801776, -122.402293",37.801776,-122.402293,44,No,Yes,Yes,5,None,35.19,0,No,No,No,0,0,457.47,789.97,4
Female,0,Yes,Yes,65,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),91.55,5963.95,No,4921,San Francisco,94112,"37.720498, -122.443119",37.720498,-122.443119,52,No,Yes,Yes,1,None,10.11,26,Yes,Yes,Yes,0,0,657.15,6621.1,3
Male,0,Yes,Yes,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.35,278.85,No,2742,San Francisco,94115,"37.786031, -122.437301",37.786031,-122.437301,19,Yes,Yes,Yes,2,None,46.47,0,No,No,No,0,0,697.05,975.9,3
Female,0,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),24.85,1871.85,No,4067,San Francisco,94116,"37.74441, -122.486764",37.74441,-122.486764,21,Yes,Yes,Yes,1,Offer A,13.27,0,No,No,No,0,0,955.44,2827.29,3
Female,0,Yes,Yes,42,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,100.4,4303.65,No,3265,San Francisco,94118,"37.781304, -122.461522",37.781304,-122.461522,42,No,Yes,Yes,1,None,12.6,26,Yes,Yes,Yes,0,0,529.2,4832.85,5
Female,0,Yes,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25,1753,No,4066,San Francisco,94121,"37.776718, -122.495781",37.776718,-122.495781,61,No,Yes,Yes,1,Offer A,48.01,0,No,No,No,0,0,3408.71,5161.71,4
