,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,TOTALAREA_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_3,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_11,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
26093,0.5,0.03598971722365039,0.05769269821499888,0.16621431270828324,0.05511811023622047,0.41384490116801437,0.7703524411122262,0.033093046818930216,0.9148693947251914,0.8281424692541127,0.06153846153846154,1.0,1.0,1.0,0.0,0.0,0.6,0.5,0.5,0.5263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.3819597912472898,0.6063782813237768,0.5508193297153414,0.2196,0.16,0.9544020648121594,0.7037037037037036,0.049,0.2857142857142857,0.2069,0.3333,0.375,0.1855,0.19150529581683962,0.22,0.0,0.0,0.2237,0.166,0.9840920460230115,0.7036564625850341,0.0494,0.2857311738976238,0.2069,0.3333,0.375,0.1897,0.1956,0.2292,0.0,0.0,0.2217,0.16,0.703910614525139,0.703698592326801,0.0493,0.2857142857142857,0.2069,0.3333,0.375,0.1887,0.19150278683352615,0.2239,0.0,0.0,0.1998,0.0,0.0,0.0,0.0,0.7938770124043283,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26158,0.5,0.03598971722365039,0.06361336934473243,0.12388772460232933,0.06636670416197975,0.19576875561545373,0.5974969006434855,0.02927238569679571,0.9053823287584593,0.8832454879412235,0.1076923076923077,1.0,0.0,1.0,0.0,0.0,0.6,0.5,0.5,0.3684210526315789,0.0,0.0,0.0,0.0,0.0,0.0,0.38661017013648963,0.9366144625286241,0.5924314819811877,0.0165,0.0,0.9331803842844852,0.5648148148148149,0.0015,0.0,0.069,0.0417,0.0833,0.0226,0.014336150636567884,0.0141,0.0,0.0,0.0168,0.0,0.976688344172086,0.564767573696145,0.0016,0.0,0.069,0.0417,0.0833,0.0231,0.0147,0.0147,0.0,0.0,0.0167,0.0,0.5661080074487895,0.5648633728953906,0.0015,0.0,0.069,0.0417,0.0833,0.023,0.01440740351246188,0.0144,0.0,0.0,0.0111,0.0,0.0,0.0,0.0,0.5595143837424122,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125
26214,0.0,0.043701799485861184,0.08053601929633365,0.10818703404679286,0.08323959505061868,0.48455750224618144,0.898636283133597,0.03343870055304597,0.7177914110429447,0.6342437310333813,0.3076923076923077,1.0,0.0,1.0,0.0,0.0,0.2,0.5,0.5,0.42105263157894735,0.0,0.0,0.0,0.0,0.0,0.0,0.47519354167238315,0.7688282560365668,0.40425649219769927,0.0619,0.0531,0.9429308861485517,0.6296296296296297,0.008,0.0,0.1379,0.1667,0.2083,0.0506,0.053921044185300096,0.0551,0.0,0.0,0.063,0.0551,0.9800900450225112,0.6296768707482994,0.008,0.0,0.1379,0.1667,0.2083,0.0518,0.0551,0.0574,0.0,0.0,0.0625,0.0531,0.6294227188081929,0.629588738614408,0.008,0.0,0.1379,0.1667,0.2083,0.0515,0.053948890524766015,0.0561,0.0,0.0,0.0434,0.1111111111111111,0.0,0.1111111111111111,0.0,0.876748482449195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1875
26234,0.0,0.12596401028277635,0.1280638457737374,0.31336104717078367,0.12260967379077616,1.0,0.09185902355510951,1.0,0.7719309341597622,0.6078901134004153,0.18461538461538463,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6842105263157895,1.0,0.0,0.0,1.0,0.0,0.0,0.6105570686194741,0.9059201494599106,0.21069852887573853,0.25,0.1913,0.9343275021508459,0.5740740740740742,0.4802,0.33333333333333337,0.1724,0.3958,0.4375,0.15,0.21579116293998074,0.27,0.03180327868852459,0.07523346047612785,0.042,0.1472,0.9706853426713357,0.45365646258503406,0.1383,0.0,0.1034,0.1667,0.2083,0.1191,0.0331,0.0594,0.01268705270006506,0.011057274195552243,0.2524,0.1913,0.5735567970204833,0.5741098537123931,0.4833,0.33333333333333337,0.1724,0.3958,0.4375,0.1526,0.21579556209906406,0.2748,0.03162699706553636,0.07523834063385726,0.4502,0.0,0.0,0.0,0.0,0.665083135391924,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1875
26251,0.25,0.15167095115681234,0.07489513597913325,0.16315662898959013,0.07761529808773904,1.0,0.6825078221854891,0.034507324692869504,0.5718803364746062,0.8046637917265612,0.07692307692307693,1.0,0.0,1.0,0.0,0.0,0.4,0.0,0.0,0.7894736842105263,0.0,0.0,0.0,0.0,0.0,0.0,0.8849144957309837,0.8264814610157601,0.48091721801298715,0.134,0.0591,0.9630054488098652,0.7592592592592594,0.065,0.1904761904761905,0.069,0.6667,0.7083,0.0,0.1151171498876645,0.1386,0.025245901639344263,0.04327239247665395,0.1366,0.0613,0.9870935467733867,0.7592120181405895,0.0656,0.19044804350396027,0.069,0.6667,0.7083,0.0,0.1175,0.1444,0.02537410540013012,0.04323518449496832,0.1353,0.0591,0.7597765363128486,0.759315484405189,0.0654,0.1904761904761905,0.069,0.6667,0.7083,0.0,0.11515406457040699,0.1411,0.025432018258884904,0.043287812419479516,0.1161,0.037037037037037035,0.0,0.037037037037037035,0.0,0.7674848244919504,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.125
26261,0.0,0.10025706940874037,0.10937221481386213,0.3146665750506751,0.10011248593925759,0.25023865678346807,0.8300371922781746,0.031327838054629124,0.8931756372145975,0.4491295320236384,0.03076923076923077,1.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5,0.5263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.4787482202731072,0.9041294071959951,0.5487421675273557,0.1649,0.1076,0.9701749354746201,0.8055555555555555,0.0429,0.1904761904761905,0.1379,0.375,0.0417,0.051,0.14389643735958063,0.1819,0.0,0.0,0.1681,0.1116,0.9895947973986994,0.8055555555555556,0.0433,0.19044804350396027,0.1379,0.375,0.0417,0.0522,0.1469,0.1895,0.0,0.0,0.1665,0.1076,0.806331471135941,0.8055478884902014,0.0432,0.1904761904761905,0.1379,0.375,0.0417,0.0519,0.1438637080660427,0.1852,0.0,0.0,0.1431,0.0,0.0,0.0,0.0,0.5774610715228292,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0625
26296,0.25,0.010282776349614395,0.029768069441529987,0.030886041158484215,0.03262092238470191,0.3353548966756514,0.7983352027864691,0.03367353400599485,0.6690278919739422,0.5793004312410158,1.0,1.0,0.0,1.0,0.0,0.0,0.4,0.5,0.5,0.5263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.15355023081706734,0.5408585017465564,0.7474562784826488,0.067,0.0531,0.9217092056208775,0.49074074074074076,0.0234,0.0,0.1379,0.125,0.1667,0.0631,0.05755857494383225,0.0507,0.012786885245901639,0.0072339865842430615,0.0683,0.0551,0.9726863431715858,0.49064625850340127,0.0237,0.0,0.1379,0.125,0.1667,0.0646,0.0588,0.0528,0.01268705270006506,0.00720586408249472,0.0677,0.0531,0.49162011173184345,0.49075351918299753,0.0236,0.0,0.1379,0.125,0.1667,0.0642,0.05752445052055947,0.0516,0.012716009129442452,0.007214635403246586,0.0539,0.2222222222222222,0.0,0.18518518518518517,0.0,0.9189759831089997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125
26305,0.0,0.4910025706940874,0.4359116682799593,0.3640017865118356,0.437570303712036,1.0,0.6434854477832221,0.030641807742643645,0.7316425273543735,0.9956875898418783,0.046153846153846156,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.47368421052631576,0.0,0.0,0.0,0.0,0.0,0.0,0.7331850764001699,0.9283480622656827,0.2636286136162519,0.301,0.1664,0.9827932320045885,0.8888888888888891,0.6941,0.380952380952381,0.1379,0.75,0.7917,0.1873,0.25986947683748796,0.3699,0.038032786885245896,0.26002893594633697,0.3067,0.1727,0.9939969984992496,0.8888888888888888,0.7004,0.38089608700792055,0.1379,0.75,0.7917,0.1916,0.2654,0.3854,0.03806115810019518,0.26003230214933537,0.3039,0.1664,0.8882681564245808,0.888904223019597,0.6985,0.380952380952381,0.1379,0.75,0.7917,0.1906,0.25985908087075404,0.3765,0.03782197587218781,0.260113372842051,0.3795,0.0,0.0,0.0,0.0,0.716547901821061,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625
26338,0.0,0.061696658097686374,0.15386750241993893,0.2263029511801285,0.156355455568054,0.38447607816711593,0.7990436271326524,0.02657575885506818,0.7024856112832838,0.4531225043922696,0.27692307692307694,1.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5,0.631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.6271878192506458,0.5671114592130442,0.32692602149615496,0.1206,0.1034,0.9744766274734729,0.8333333333333335,0.0188,0.14285714285714285,0.1034,0.3333,0.375,0.0191,0.10431154381084841,0.1269,0.012786885245901639,0.007102459555438643,0.1229,0.1073,0.991095547773887,0.8333333333333333,0.019,0.1428064783071285,0.1034,0.3333,0.375,0.0195,0.1065,0.1323,0.01268705270006506,0.0070816250465896395,0.1218,0.1034,0.8342644320297947,0.8332873309412089,0.0189,0.14285714285714285,0.1034,0.3333,0.375,0.0194,0.10432222105373856,0.1292,0.012716009129442452,0.007085802628188611,0.101,0.2222222222222222,0.0,0.2222222222222222,0.0,0.9815254684613355,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.1875
26345,0.0,0.010282776349614395,0.018486302807129176,0.013708042738860069,0.021372328458942633,0.38447607816711593,0.9081409764448904,0.03597965128551526,0.8007083675921827,0.6655486344034499,0.2923076923076923,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,0.5263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.28933440842964786,0.3958520575352255,0.46480324013635516,0.1237,0.1364,0.9716088328075709,0.814814814814815,0.0223,0.0,0.2759,0.1667,0.2083,0.2217,0.10794907456938056,0.1168,0.0,0.0,0.1261,0.1415,0.9900950475237619,0.814767573696145,0.0225,0.0,0.2759,0.1667,0.2083,0.2268,0.1102,0.1217,0.0,0.0,0.1249,0.1364,0.8156424581005581,0.814794369307204,0.0224,0.0,0.2759,0.1667,0.2083,0.2256,0.10789778104953203,0.1189,0.0,0.0,0.1144,0.1111111111111111,0.25,0.1111111111111111,0.25,0.9973607812087623,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26347,0.0,0.22879177377892032,0.09745866924793488,0.33218813343869175,0.10011248593925759,1.0,0.7006316783753468,0.025926668636804998,0.6463854278666751,0.8439546398338923,0.07692307692307693,1.0,0.0,1.0,1.0,0.0,0.2,0.0,0.0,0.47368421052631576,1.0,1.0,0.0,1.0,1.0,0.0,0.6828701789065713,0.8020123554828812,0.5425152362350174,0.1284,0.0678,0.9587037568110124,0.7314814814814814,0.0717,0.2857142857142857,0.1034,0.4583,0.5,0.0,0.11190756392425377,0.1409,0.0,0.04248323030382744,0.0998,0.041,0.9855927963981991,0.7314342403628118,0.0552,0.19044804350396027,0.069,0.4583,0.5,0.0,0.0872,0.0883,0.0,0.0037271710771524416,0.1296,0.0678,0.7318435754189948,0.7314380347778084,0.0722,0.2857142857142857,0.1034,0.4583,0.5,0.0,0.1119991586917657,0.1434,0.0,0.042385982994073694,0.1684,0.14814814814814814,0.0,0.14814814814814814,0.0,0.7777777777777778,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625
26429,0.5,0.07455012853470437,0.3149102084193568,0.3892878001855224,0.26996625421822273,0.07827942497753818,0.5064643721589231,0.029306687212394985,0.806843336917336,0.2501197891710589,0.2153846153846154,1.0,0.0,1.0,0.0,0.0,0.6,1.0,1.0,0.5789473684210527,0.0,0.0,0.0,0.0,0.0,0.0,0.3298471903919497,0.33563439005426554,0.7791306089437419,0.0825,0.0981,0.9515342701462575,0.6851851851851853,0.0729,0.0,0.1379,0.1667,0.0,0.0697,0.07189472558040012,0.0784,0.0,0.0,0.084,0.1018,0.9830915457728864,0.685232426303855,0.0735,0.0,0.1379,0.1667,0.0,0.0713,0.0735,0.0817,0.0,0.0,0.0833,0.0981,0.6852886405959026,0.685205630692796,0.0733,0.0,0.1379,0.1667,0.0,0.0709,0.07193185403302135,0.0798,0.0,0.0,0.1055,0.18518518518518517,0.0,0.18518518518518517,0.0,0.5700712589073634,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26453,0.0,0.07455012853470437,0.15453538300469546,0.1738757000034356,0.13385826771653545,0.42190307726864335,0.3901056732983057,0.026211635074091275,0.8145594839036114,0.7195336208273438,0.23076923076923078,1.0,0.0,1.0,1.0,0.0,0.2,0.5,0.5,0.5263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.6664433408956522,0.7754570129116822,0.17372382860258054,0.0082,0.0,0.9174075136220246,0.462962962962963,0.0011,0.0,0.0345,0.0417,0.0833,0.0256,0.007168075318283942,0.0081,0.0,0.0,0.0084,0.0,0.9711855927963982,0.4628684807256236,0.0011,0.0,0.0345,0.0417,0.0833,0.0262,0.0073,0.0084,0.0,0.0,0.0083,0.0,0.4636871508379876,0.4630140767319901,0.0011,0.0,0.0345,0.0417,0.0833,0.026,0.007151119991586918,0.0082,0.0,0.0,0.0063,0.0,0.0,0.0,0.0,0.9662179994721563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1875
26508,0.5,0.03598971722365039,0.10937221481386213,0.20946851272889683,0.10011248593925759,0.09535040431266846,0.6424818466261291,0.018689048845358214,0.770413003605085,0.23271042964382688,0.12307692307692308,1.0,1.0,1.0,1.0,0.0,0.6,1.0,1.0,0.15789473684210525,0.0,0.0,0.0,0.0,0.0,0.0,0.7456142757065197,0.018045335138307184,0.8687793565350073,0.1701,0.1675,0.9572698594780613,0.7222222222222222,0.0268,0.0,0.3793,0.1667,0.2083,0.0366,0.14657109232908958,0.16,0.025245901639344263,0.00762856767065632,0.1733,0.1738,0.9850925462731366,0.7222222222222223,0.0271,0.0,0.3793,0.1667,0.2083,0.0375,0.1497,0.1667,0.02537410540013012,0.007578581190209965,0.1718,0.1675,0.7225325884543755,0.7221915539608059,0.027,0.0,0.3793,0.1667,0.2083,0.0373,0.14659795982753182,0.1629,0.025432018258884904,0.00760113372842051,0.1271,0.0,0.0,0.0,0.0,0.7944048561625758,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26521,0.25,0.061696658097686374,0.11717242826488686,0.18208678324801594,0.10573678290213723,0.11765779424977539,0.9569632209693606,0.035789673660657745,0.507115299475049,0.7917265612521961,0.12307692307692308,1.0,0.0,1.0,0.0,0.0,0.4,0.5,0.5,0.3684210526315789,0.0,0.0,0.0,0.0,1.0,1.0,0.20626344760239276,0.6886439196212681,0.7773028486377023,0.0753,0.0584,0.9515342701462575,0.6851851851851853,0.0157,0.09523809523809525,0.069,0.3333,0.375,0.04,0.06568952605113941,0.0767,0.0,0.004866500065763515,0.0767,0.0606,0.9830915457728864,0.685232426303855,0.0159,0.09528313039366357,0.069,0.3333,0.375,0.0409,0.067,0.0799,0.0,0.004845322400298174,0.076,0.0584,0.6852886405959026,0.685205630692796,0.0158,0.09523809523809525,0.069,0.3333,0.375,0.0407,0.06562204227573877,0.0781,0.0,0.004766812677145066,0.0603,0.0,0.0,0.0,0.0,0.8234362628661916,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.125
26531,0.25,0.03598971722365039,0.27899244798541495,0.3176555467756897,0.2575928008998875,0.12292228212039533,0.584627191687821,0.017702220627348334,0.6370881032192777,0.29020923175211627,0.23076923076923078,1.0,1.0,1.0,0.0,0.0,0.4,0.5,0.5,0.631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.3217900711712625,0.6837439357960834,0.7067353657525638,0.0722,0.0604,0.9472325781474047,0.6574074074074074,0.0268,0.0,0.1379,0.1667,0.2083,0.0183,0.06205199529260726,0.0418,0.012786885245901639,0.09798763645929238,0.0735,0.0627,0.9815907953976989,0.657454648526077,0.0271,0.0,0.1379,0.1667,0.2083,0.0187,0.0634,0.0436,0.01268705270006506,0.09802459932910922,0.0729,0.0604,0.6573556797020488,0.6574661882417886,0.027,0.0,0.1379,0.1667,0.2083,0.0186,0.06204648227994532,0.0426,0.012716009129442452,0.09804174181911879,0.0638,0.0,0.0,0.0,0.0,0.4943256795988387,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0625
26548,0.0,0.07455012853470437,0.11212383769599249,0.14893324629814134,0.10123734533183353,0.272868935309973,0.6902414546313241,0.02354930974796302,0.6799696413889065,0.27056380769845073,0.03076923076923077,1.0,1.0,1.0,1.0,0.0,0.2,1.0,0.5,0.7368421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.1801270230913576,0.2151138669733528,0.4137870249482778,0.2392,0.1619,0.9443647834815028,0.638888888888889,0.036,0.1904761904761905,0.1379,0.3333,0.0417,0.2233,0.20862308762169682,0.1407,0.0,0.0,0.2437,0.168,0.9805902951475738,0.6388888888888888,0.0363,0.19044804350396027,0.1379,0.3333,0.0417,0.2284,0.213,0.1466,0.0,0.0,0.2415,0.1619,0.6387337057728122,0.6388352194314104,0.0362,0.1904761904761905,0.1379,0.3333,0.0417,0.2272,0.20864444210747712,0.1433,0.0,0.0,0.2164,0.037037037037037035,0.0,0.037037037037037035,0.0,0.4296648192135128,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625
26569,0.0,0.07455012853470437,0.1739716105624412,0.2395300099632391,0.156355455568054,0.42190307726864335,0.7900702520809966,0.03050987883649259,0.7019796344317247,0.4168663152850982,0.18461538461538463,1.0,1.0,1.0,0.0,0.0,0.2,0.5,0.5,0.42105263157894735,0.0,0.0,0.0,1.0,1.0,0.0,0.3685455334868469,0.7980341306413917,0.3726420002702192,0.0588,0.0,0.9601376541439632,0.7407407407407408,0.0108,0.0,0.1379,0.1667,0.2083,0.0,0.05124638921579116,0.0578,0.0,0.0,0.0599,0.0,0.9860930465232616,0.7407879818594105,0.0109,0.0,0.1379,0.1667,0.2083,0.0,0.0523,0.0602,0.0,0.0,0.0593,0.0,0.7411545623836121,0.740684515594811,0.0109,0.0,0.1379,0.1667,0.2083,0.0,0.0512146387632769,0.0588,0.0,0.0,0.0513,0.0,0.0,0.0,0.0,0.9994721562417525,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0625
26599,0.0,0.10025706940874037,0.04849580205463534,0.07479300511904353,0.043869516310461196,1.0,0.8914930043095814,0.03372366699033225,0.736639048763519,0.6224245328222329,0.16923076923076924,1.0,0.0,1.0,0.0,0.0,0.2,0.0,0.0,0.47368421052631576,0.0,0.0,0.0,0.0,0.0,0.0,0.7440470894081913,0.9236111213064062,0.9786575275912459,0.2268,0.0941,0.968741038141669,0.7962962962962964,0.3667,0.380952380952381,0.1379,0.5417,0.5833,0.0,0.19696159195463786,0.2528,0.012786885245901639,0.00973300013152703,0.2311,0.0977,0.9890945472736368,0.7963435374149659,0.37,0.38089608700792055,0.1379,0.5417,0.5833,0.0,0.2011,0.2634,0.01268705270006506,0.009690644800596348,0.229,0.0941,0.7970204841713217,0.7963014076731991,0.369,0.380952380952381,0.1379,0.5417,0.5833,0.0,0.19697129035650437,0.2574,0.012716009129442452,0.00979129090440608,0.2005,0.0,0.0,0.0,0.0,0.5141198205331222,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125
26603,0.25,0.02313624678663239,0.020720092600740536,0.07084206548252997,0.021372328458942633,0.30216756513926324,0.7918413129464549,0.03180542069489593,0.6613749920941117,0.8642389394665388,0.2,1.0,1.0,1.0,1.0,0.0,0.4,0.5,0.5,0.7894736842105263,0.0,0.0,0.0,0.0,0.0,0.0,0.41002145398234596,0.7286539932306854,0.6028257439566176,0.1093,0.1321,0.9443647834815028,0.638888888888889,0.1132,0.0,0.2759,0.1667,0.2083,0.1222,0.09446881352305553,0.1032,0.012786885245901639,0.008549256872287254,0.1113,0.1371,0.9805902951475738,0.6388888888888888,0.1143,0.0,0.2759,0.1667,0.2083,0.125,0.0964,0.1075,0.01268705270006506,0.008572493477450616,0.1103,0.1321,0.6387337057728122,0.6388352194314104,0.114,0.0,0.2759,0.1667,0.2083,0.1243,0.09443684930066254,0.105,0.012716009129442452,0.008502963153826334,0.1445,0.0,0.0,0.0,0.0,0.7804169965690155,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625
26643,0.0,0.08740359897172237,0.1521887755447401,0.19861201772769438,0.12260967379077616,0.6309523809523809,0.36206387626188086,0.03194790391353907,0.6536588451078363,0.6697013256668264,0.36923076923076925,1.0,0.0,1.0,0.0,0.0,0.2,0.0,0.0,0.631578947368421,0.0,1.0,1.0,0.0,0.0,0.0,0.4931298155689306,0.7781342021552047,0.6767606294453344,0.1969,0.0724,0.9558359621451105,0.7129629629629631,0.0484,0.380952380952381,0.1379,0.4583,0.5,0.1345,0.17171284904247353,0.1904,0.0,0.0,0.2006,0.0751,0.9845922961480741,0.7130102040816326,0.0488,0.38089608700792055,0.1379,0.4583,0.5,0.1375,0.1754,0.1984,0.0,0.0,0.1988,0.0724,0.7132216014897583,0.7129450731438035,0.0487,0.380952380952381,0.1379,0.4583,0.5,0.1368,0.17173204332737407,0.1938,0.0,0.0,0.1762,0.07407407407407407,0.25,0.07407407407407407,0.25,0.148324096067564,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26674,0.0,0.08740359897172237,0.15386750241993893,0.24272511766928917,0.156355455568054,0.18592767295597484,0.8912568628608537,0.03544138134841896,0.8771108721775979,0.6235425650854496,0.3230769230769231,1.0,0.0,1.0,0.0,0.0,0.2,0.5,0.5,0.47368421052631576,0.0,0.0,0.0,0.0,0.0,0.0,0.3750121324345381,0.6081602312759284,0.4137870249482778,0.0206,0.0,0.9885288213363923,0.9259259259259259,0.0,0.0,0.069,0.0417,0.0833,0.0104,0.01797368139510003,0.0181,0.0,0.0,0.021,0.0,0.9959979989994997,0.9258786848072562,0.0,0.0,0.069,0.0417,0.0833,0.0107,0.0184,0.0188,0.0,0.0,0.0208,0.0,0.9255121042830539,0.925890146287607,0.0,0.0,0.069,0.0417,0.0833,0.0106,0.017982963508255338,0.0184,0.0,0.0,0.0142,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.1875
