,ID,Levy,Prod. year,Leather interior,Mileage,Cylinders,Doors,Wheel,Airbags,Airbags0,Category_Coupe,Category_Goods wagon,Category_Hatchback,Category_Jeep,Category_Microbus,Category_Minivan,Category_Sedan,Category_Universal,Fuel type_CNG,Fuel type_Diesel,Fuel type_Hybrid,Fuel type_LPG,Fuel type_Petrol,Fuel type_Plug-in Hybrid,Gear box type_Automatic,Gear box type_Manual,Gear box type_Tiptronic,Gear box type_Variator,Drive wheels_4x4,Drive wheels_Front,Drive wheels_Rear,merged1,tahmin,real,error,direction,abserror,percentage,abspercentage
7273,45803771,877.0,2017,1,114886,4,1,1,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,43861.87669799813,35846.0,-8015.87669799813,-1.0,8015.87669799813,-0.22361983758294177,0.22361983758294177
16125,45797041,640.0,2013,1,95605,4,1,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,19659.009682221014,41048.0,21388.990317778986,1.0,21388.990317778986,0.5210726543992152,0.5210726543992152
4240,45809123,1781.0,2015,1,57381,8,1,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,28930.071603762168,5959.0,-22971.071603762168,-1.0,22971.071603762168,-3.8548534324151986,3.8548534324151986
2888,39669828,530.0,2013,0,37000,4,1,1,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,17257.196399591838,14900.0,-2357.1963995918377,-1.0,2357.1963995918377,-0.15820110064374748,0.15820110064374748
10355,43726728,1018.0,2011,1,107000,6,1,1,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,26579.641832176545,14426.0,-12153.641832176545,-1.0,12153.641832176545,-0.8424817573947417,0.8424817573947417
4257,45781402,574.0,2010,0,173000,4,1,1,8,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,13984.187056401594,12544.0,-1440.1870564015935,-1.0,1440.1870564015935,-0.11481083038915764,0.11481083038915764
6115,45434094,-886.8500112795858,2002,1,350000,6,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,12596.959924629326,10976.0,-1620.9599246293255,-1.0,1620.9599246293255,-0.14768220887657849,0.14768220887657849
17562,45797585,1185.0,2009,1,42852,4,1,1,4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,14008.609697486369,18189.0,4180.3903025136315,1.0,4180.3903025136315,0.22983068351826003,0.22983068351826003
18519,45624934,1104.0,2015,1,204461,6,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,23978.835690137603,15994.0,-7984.835690137603,-1.0,7984.835690137603,-0.4992394454256348,0.4992394454256348
12527,45720035,585.0,2013,1,118400,4,1,1,6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,20093.65680422081,18503.0,-1590.6568042208091,-1.0,1590.6568042208091,-0.08596750819979512,0.08596750819979512
4483,45797037,765.0,2015,1,93000,4,1,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,23222.033569038264,38737.0,15514.966430961736,1.0,15514.966430961736,0.40052059867727846,0.40052059867727846
19171,45802411,1051.0,2016,1,160000,4,1,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,28958.174711525866,31797.0,2838.825288474134,1.0,2838.825288474134,0.08927965809586232,0.08927965809586232
5940,44284487,3811.0919887204145,1995,1,213700,6,1,1,8,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,46574.22973812668,54882.0,8307.770261873316,1.0,8307.770261873316,0.15137513687317,0.15137513687317
18751,45809366,833.0,2015,1,57293,4,1,1,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,36286.46763215988,28589.0,-7697.467632159882,-1.0,7697.467632159882,-0.2692457809702991,0.2692457809702991
10325,45800165,2804.328988720414,2014,1,287000,6,1,1,12,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,36611.2721162949,45473.0,8861.727883705098,1.0,8861.727883705098,0.19487889261111205,0.19487889261111205
4397,45786009,779.0,2013,1,132000,4,1,1,10,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,17533.06204989273,31361.0,13827.937950107269,1.0,13827.937950107269,0.4409278387202981,0.4409278387202981
11841,45776590,-752.5650112795859,2011,0,119000,4,1,0,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,13423.754685266049,12231.0,-1192.754685266049,-1.0,1192.754685266049,-0.09751898334282143,0.09751898334282143
16132,45788327,645.0,2011,0,148552,4,1,1,12,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,8611.078075477186,13485.0,4873.921924522814,1.0,4873.921924522814,0.3614328457191557,0.3614328457191557
5094,45796290,639.0,2014,1,141752,4,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,11763.709448326914,18817.0,7053.290551673086,1.0,7053.290551673086,0.37483608182351524,0.37483608182351524
4169,45797057,639.0,2014,1,148915,4,1,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,18883.7584816594,31797.0,12913.241518340601,1.0,12913.241518340601,0.4061150900506526,0.4061150900506526
1110,45779423,-1740.282011279586,1998,0,30000,4,0,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,4943.382900839486,3000.0,-1943.382900839486,-1.0,1943.382900839486,-0.6477943002798286,0.6477943002798286
18986,45814916,779.0,2013,1,131400,4,1,1,12,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,6432.260526020475,14583.0,8150.739473979525,1.0,8150.739473979525,0.5589206249728811,0.5589206249728811
13481,45801684,531.0,2012,1,121362,4,1,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,17072.52370762885,19121.0,2048.4762923711496,1.0,2048.4762923711496,0.10713227824753672,0.10713227824753672
15839,45787062,-886.8500112795858,1986,1,260000,8,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,11412.480952550828,10976.0,-436.4809525508281,-1.0,436.4809525508281,-0.039766850633275154,0.039766850633275154
14888,45803481,765.0,2015,1,306922,4,1,1,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,11218.454740589104,10663.0,-555.4547405891044,-1.0,555.4547405891044,-0.052091788482519406,0.052091788482519406
13525,45761400,595.0,2015,0,28000,4,1,1,12,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,13241.583279348102,21953.0,8711.416720651898,1.0,8711.416720651898,0.3968212417734204,0.3968212417734204
6878,45793926,455.4649887204141,2008,1,134292,8,1,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,19714.046404937348,23521.0,3806.9535950626523,1.0,3806.9535950626523,0.16185339037722257,0.16185339037722257
7685,45729847,87.0,2016,1,73968,4,1,1,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,40545.4299546486,47076.0,6530.5700453514,1.0,6530.5700453514,0.13872397921130514,0.13872397921130514
18931,45770536,-886.8500112795858,2005,0,170000,4,1,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,11197.234501352596,10976.0,-221.23450135259554,-1.0,221.23450135259554,-0.020156204569296243,0.020156204569296243
2156,45813516,919.0,2012,1,135000,4,1,1,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,20495.559214411936,17876.0,-2619.5592144119364,-1.0,2619.5592144119364,-0.14654056916602912,0.14654056916602912
16617,45789988,1282.0,2007,1,78880,4,1,1,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,14068.191718966093,6586.0,-7482.191718966093,-1.0,7482.191718966093,-1.1360752685949123,1.1360752685949123
8419,45809560,1017.0,2017,1,16000,4,1,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,40378.37118863108,54349.0,13970.628811368922,1.0,13970.628811368922,0.2570540177624045,0.2570540177624045
7337,45758230,1363.0,2012,1,255406,8,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,30441.996217819404,12858.0,-17583.996217819404,-1.0,17583.996217819404,-1.3675529800761708,1.3675529800761708
12026,45786994,650.0,2016,0,9000,4,1,1,12,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,24632.40043848874,12231.0,-12401.400438488741,-1.0,12401.400438488741,-1.0139318484579136,1.0139318484579136
13002,45790382,-1222.4020112795858,1999,1,200000,5,1,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,7803.891257311907,7840.0,36.108742688093116,1.0,36.108742688093116,0.004605706975522081,0.004605706975522081
16773,45804834,640.0,2013,1,41204,4,1,1,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,28500.680704697872,19924.0,-8576.680704697872,-1.0,8576.680704697872,-0.430469820552995,0.430469820552995
3852,45788264,-886.8500112795858,2008,0,278000,4,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,9008.432063770075,10976.0,1967.5679362299252,1.0,1967.5679362299252,0.1792609271346506,0.1792609271346506
13094,45806092,-1686.782011279586,1998,0,2800000,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,5446.643427864226,3500.0,-1946.6434278642264,-1.0,1946.6434278642264,-0.5561838365326361,0.5561838365326361
8222,45808958,530.0,2013,1,71309,4,1,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,18731.562689822815,18973.0,241.43731017718528,1.0,241.43731017718528,0.012725310186959642,0.012725310186959642
18502,45802893,640.0,2013,1,95000,4,1,1,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,29067.558981948365,40983.0,11915.441018051635,1.0,11915.441018051635,0.29074106380820425,0.29074106380820425
1670,45747289,1126.5689887204142,2008,1,73000,6,1,1,10,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,15295.215212849133,29793.0,14497.784787150867,1.0,14497.784787150867,0.4866171512486446,0.4866171512486446
10133,44919213,119.91298872041412,2008,1,260000,8,1,1,12,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,26708.96389489713,20385.0,-6323.96389489713,-1.0,6323.96389489713,-0.310226337743298,0.310226337743298
3108,45792969,585.0,2013,0,137568,4,1,1,6,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,16366.240746181971,19757.0,3390.759253818029,1.0,3390.759253818029,0.1716231843811322,0.1716231843811322
3525,45815348,1273.0,2015,1,71939,6,1,1,12,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,18632.788598764102,3293.0,-15339.788598764102,-1.0,15339.788598764102,-4.658302034243578,4.658302034243578
12353,45792894,-618.3870112795859,1997,1,134080,4,1,1,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,13041.524924332716,13485.0,443.4750756672838,1.0,443.4750756672838,0.03288654621188608,0.03288654621188608
15795,45793307,-1457.2670112795859,1995,0,310000,4,1,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,5948.495118823104,5645.0,-303.49511882310435,-1.0,303.49511882310435,-0.053763528578052146,0.053763528578052146
2861,45803097,640.0,2013,1,128919,4,1,1,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,29067.558981948365,38894.0,9826.441018051635,1.0,9826.441018051635,0.2526467068969927,0.2526467068969927
5146,45770096,1172.0,2011,1,368064,6,1,1,12,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,11240.856147770273,22580.0,11339.143852229727,1.0,11339.143852229727,0.5021764327825389,0.5021764327825389
966,45803182,639.0,2014,1,430076,4,1,1,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,11180.78298495524,10036.0,-1144.78298495524,-1.0,1144.78298495524,-0.1140676549377481,0.1140676549377481
6542,45762991,1537.0,2009,1,420550,6,1,1,12,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,11776.723050643557,12074.0,297.27694935644286,1.0,297.27694935644286,0.024621248083190564,0.024621248083190564
15127,45802811,1079.0,2018,1,66790,4,1,1,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,54539.24786735349,57902.0,3362.7521326465067,1.0,3362.7521326465067,0.058076614497711766,0.058076614497711766
5616,45803237,891.0,2016,1,256768,4,1,1,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,15788.447984119184,15681.0,-107.44798411918418,-1.0,107.44798411918418,-0.006852113010597806,0.006852113010597806
5535,45647772,394.0,2014,1,179381,4,1,1,12,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,9203.347713776504,11133.0,1929.652286223496,1.0,1929.652286223496,0.17332725107549593,0.17332725107549593
10541,45802301,584.0,2014,0,93000,4,1,1,12,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,11938.271498017857,16621.0,4682.728501982143,1.0,4682.728501982143,0.2817356658433393,0.2817356658433393
13515,45649692,394.0,2014,1,109798,4,1,1,12,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,9748.595072889846,5488.0,-4260.595072889846,-1.0,4260.595072889846,-0.776347498704418,0.776347498704418
14597,45769095,832.0,2014,1,64994,4,1,1,12,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,19870.912534659885,3763.0,-16107.912534659885,-1.0,16107.912534659885,-4.280603915668319,4.280603915668319
3503,45431202,475.0,2012,1,74000,4,1,1,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,16771.064344946222,15994.0,-777.0643449462223,-1.0,777.0643449462223,-0.04858474083695275,0.04858474083695275
3397,45766569,1493.0,2016,1,77205,6,1,1,12,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,21781.935620604352,1568.0,-20213.935620604352,-1.0,20213.935620604352,-12.89154057436502,12.89154057436502
18433,45809142,502.0,2013,1,22878,4,1,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,18796.83794519131,18422.0,-374.8379451913097,-1.0,374.8379451913097,-0.020347299163571256,0.020347299163571256
11625,45802445,765.0,2015,1,81125,4,1,1,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,15732.435785594082,17719.0,1986.5642144059184,1.0,1986.5642144059184,0.11211491700467963,0.11211491700467963
2787,45615516,530.0,2013,1,312118,4,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,14733.544685548073,6272.0,-8461.544685548073,-1.0,8461.544685548073,-1.3490983235886596,1.3490983235886596
13526,45773243,749.0,2014,0,55000,4,1,1,12,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,28638.915043285608,26657.0,-1981.9150432856077,-1.0,1981.9150432856077,-0.07434876555072242,0.07434876555072242
4456,45803103,640.0,2013,1,43000,4,1,1,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,29067.558981948365,45376.0,16308.441018051635,1.0,16308.441018051635,0.3594067572737049,0.3594067572737049
3066,45740142,1296.0,2008,0,113600,5,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,16360.69179603754,16621.0,260.30820396246054,1.0,260.30820396246054,0.01566140448603938,0.01566140448603938
19012,45808819,-1289.4910112795858,2002,0,336000,4,1,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,8906.869131945403,7213.0,-1693.8691319454028,-1.0,1693.8691319454028,-0.23483559294959142,0.23483559294959142
4203,45337631,1249.0,2017,1,32000,4,1,1,10,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,34102.72533809359,32929.0,-1173.7253380935872,-1.0,1173.7253380935872,-0.03564412335915416,0.03564412335915416
15336,45668067,6498.717988720415,2018,1,3237,4,1,1,10,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,75172.63962462106,80000.0,4827.360375378936,1.0,4827.360375378936,0.060342004692236696,0.060342004692236696
11503,45771013,830.0,2019,1,4088,4,1,1,12,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,14600.43318540664,6429.0,-8171.43318540664,-1.0,8171.43318540664,-1.271027093701453,1.271027093701453
13491,45797869,687.0,2010,1,111280,4,1,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,14860.65274202023,18531.0,3670.347257979771,1.0,3670.347257979771,0.1980652559483984,0.1980652559483984
15358,45654492,1750.0,2008,1,224629,6,1,1,12,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,10147.569558839828,8154.0,-1993.5695588398285,-1.0,1993.5695588398285,-0.24448976684324608,0.24448976684324608
11115,45772873,1604.0,2014,1,101424,8,1,1,12,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,22765.83269852537,32302.0,9536.16730147463,1.0,9536.16730147463,0.295219097934327,0.295219097934327
15771,45767548,1058.0,2012,1,285186,6,1,1,12,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,12888.12282515043,9565.0,-3323.122825150431,-1.0,3323.122825150431,-0.3474252822948699,0.3474252822948699
4380,45763558,1696.985988720414,2010,1,63500,4,1,1,5,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,19327.011788725013,35124.0,15796.988211274987,1.0,15796.988211274987,0.4497491234277129,0.4497491234277129
12313,45803108,765.0,2015,1,541854,4,1,1,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,11034.549921351845,8467.0,-2567.549921351845,-1.0,2567.549921351845,-0.30324198905773536,0.30324198905773536
11898,45786779,-1255.8930112795858,1999,0,150000,4,1,1,6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,8787.887992878905,7527.0,-1260.8879928789047,-1.0,1260.8879928789047,-0.16751534381279456,0.16751534381279456
2626,45727345,642.0,2012,1,87865,4,1,1,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,23457.283440098247,22843.0,-614.2834400982465,-1.0,614.2834400982465,-0.02689153964445329,0.02689153964445329
1700,45637700,2056.0,2012,1,110000,4,1,0,10,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,28274.71906799712,12231.0,-16043.71906799712,-1.0,16043.71906799712,-1.311725866077763,1.311725866077763
616,45801912,-651.8780112795858,2003,0,190000,6,1,1,5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,13029.330476240042,13172.0,142.66952375995788,1.0,142.66952375995788,0.010831272681442293,0.010831272681442293
4373,45717260,640.0,2013,0,148000,4,1,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,16941.918454125735,13485.0,-3456.9184541257346,-1.0,3456.9184541257346,-0.2563528701613448,0.2563528701613448
14868,45795971,-1155.313011279586,1999,0,196500,4,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,9036.757471408853,8467.0,-569.7574714088532,-1.0,569.7574714088532,-0.06729154026324002,0.06729154026324002
3418,45754293,986.0,2010,1,203061,4,1,1,12,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,4899.97400441838,2979.0,-1920.97400441838,-1.0,1920.97400441838,-0.6448385379047935,0.6448385379047935
18671,45808076,891.0,2016,1,68549,4,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,32062.36997538804,67426.0,35363.630024611964,1.0,35363.630024611964,0.5244806161512171,0.5244806161512171
15942,45789321,-1188.804011279586,2005,1,0,4,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,8145.698299150154,8154.0,8.301700849846384,1.0,8.301700849846384,0.0010181139133978885,0.0010181139133978885
8390,45800562,187.00198872041412,2013,0,145600,4,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,12793.825884873204,21012.0,8218.174115126796,1.0,8218.174115126796,0.3911181284564437,0.3911181284564437
15280,45338403,843.0,2008,1,17400,4,1,1,8,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,12576.80735626334,12858.0,281.1926437366601,1.0,281.1926437366601,0.021869081018561214,0.021869081018561214
7147,45805903,1384.0,2014,1,124893,8,1,1,12,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,36098.79805618495,51746.0,15647.201943815053,1.0,15647.201943815053,0.30238476295394917,0.30238476295394917
2314,45801469,583.0,2011,1,43522,4,1,1,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,17751.221492401484,8154.0,-9597.221492401484,-1.0,9597.221492401484,-1.1769955227374889,1.1769955227374889
17678,45796180,-148.55001127958587,2009,1,255478,6,1,1,10,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,17379.639101730256,17876.0,496.3608982697442,1.0,496.3608982697442,0.027766888468882537,0.027766888468882537
9957,45781822,697.0,2015,1,35000,4,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,16145.393506109996,19444.0,3298.6064938900035,1.0,3298.6064938900035,0.16964649731999606,0.16964649731999606
15791,45798474,-417.0130112795859,2010,0,127000,4,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,14073.16858785886,15367.0,1293.8314121411404,1.0,1293.8314121411404,0.08419544557435676,0.08419544557435676
11467,45457244,843.0,2008,1,95520,4,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,10920.140044764668,14113.0,3192.8599552353317,1.0,3192.8599552353317,0.22623538264262252,0.22623538264262252
6830,45700610,586.0,2012,1,80000,4,1,1,6,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,18217.527547600384,17876.0,-341.5275476003844,-1.0,341.5275476003844,-0.01910536739764961,0.01910536739764961
9895,44155688,308.0,2014,0,350000,4,1,1,12,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,12329.093679552054,19444.0,7114.906320447946,1.0,7114.906320447946,0.36591783174490566,0.36591783174490566
130,45797732,1347.0,2008,1,74444,4,1,1,4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,13700.45678570699,13328.0,-372.45678570699056,-1.0,372.45678570699056,-0.02794543710286544,0.02794543710286544
14526,45792467,761.0,2010,0,160000,4,1,1,6,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,13469.97060629648,15053.0,1583.0293937035203,1.0,1583.0293937035203,0.1051637144558241,0.1051637144558241
16560,45642481,1059.479988720414,2008,1,249600,6,1,1,12,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,4642.151755394409,29166.0,24523.848244605593,1.0,24523.848244605593,0.8408368732292941,0.8408368732292941
17459,45789636,-1222.4020112795858,2006,0,134000,4,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,7792.079724644042,7840.0,47.92027535595844,1.0,47.92027535595844,0.006112280019892658,0.006112280019892658
16784,45687835,779.0,2013,1,131000,5,1,1,10,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,19369.70265027047,9361.0,-10008.702650270468,-1.0,10008.702650270468,-1.0691916088313715,1.0691916088313715
9669,45545409,831.0,2011,0,88000,4,1,1,8,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,18229.62459391397,13485.0,-4744.62459391397,-1.0,4744.62459391397,-0.35184461208112494,0.35184461208112494
14195,45730312,1099.0,2010,1,113724,4,1,1,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,21375.29977187511,24123.0,2747.7002281248897,1.0,2747.7002281248897,0.11390375277224597,0.11390375277224597
5530,45520675,1562.8079887204142,2009,1,145000,6,1,1,10,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,27818.399049080817,33870.0,6051.600950919183,1.0,6051.600950919183,0.1786714186867193,0.1786714186867193
840,45809307,503.0,2012,1,120570,4,1,1,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,17020.57982545992,14009.0,-3011.5798254599213,-1.0,3011.5798254599213,-0.21497464668855173,0.21497464668855173
2920,45781372,-1323.0890112795857,2002,0,188645,4,1,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,5528.704705614595,6899.0,1370.2952943854052,1.0,1370.2952943854052,0.19862230676698148,0.19862230676698148
9339,45785573,-1222.4020112795858,2005,1,132000,4,1,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,7775.124897147009,7840.0,64.8751028529914,1.0,64.8751028529914,0.008274885567983597,0.008274885567983597
17219,45795906,354.7779887204141,2012,0,116000,4,1,1,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,21648.85239592485,22580.0,931.1476040751513,1.0,931.1476040751513,0.04123771497232734,0.04123771497232734
7985,45396170,585.0,2013,0,65649,4,1,1,9,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,16999.03177034692,25089.0,8089.968229653081,1.0,8089.968229653081,0.3224508043227343,0.3224508043227343
2958,45775273,-47.86301127958588,2007,1,255000,6,1,1,6,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,17276.9100772073,18817.0,1540.0899227927002,1.0,1540.0899227927002,0.08184566736422917,0.08184566736422917
