,ID,approv_in_adv,open_credit,business_or_commercial,loan_amount,term,property_value,income,Credit_Score,LTV,dtir1,tahmin,real,prob,correct,
82223,107403,1,0,0,286500,360,368000,6060,816,77.85326087,49,0,0,0.35871784281378,TRUE,0.651136787178532
13157,38078,0,0,0,286500,360,418000,6060,825,68.54066986,36,0,0,0.32624517969138,TRUE,0.651266766020864
2806,27704,0,0,0,306500,360,348000,6060,836,88.07471264,30,0,0,0.471944610376058,TRUE,0.651396648044693
51667,76735,0,0,0,376500,360,478000,6060,840,78.76569038,34,0,0,0.336968783417368,TRUE,0.651526433358153
137338,162745,1,0,0,236500,180,268000,6060,853,88.24626866,34,0,0,0.494904165018539,TRUE,0.651656122069222
145553,170989,0,0,0,236500,360,278000,6060,870,85.07194245,25,1,0,0.558422477520962,FALSE,0.65141369047619
98082,123328,0,0,0,456500,360,1058000,6060,872,43.14744802,47,0,0,0.349582819173316,TRUE,0.651543324656006
68316,93446,0,0,0,386500,360,408000,6060,898,94.73039216,38,0,0,0.454642592352415,TRUE,0.651672862453532
127326,152706,0,0,0,356500,360,368000,6120,527,96.875,47,0,0,0.467454459299337,TRUE,0.651802303976217
86598,111794,1,0,0,406500,360,808000,6120,565,50.30940594,31,0,0,0.316065066265972,TRUE,0.651931649331352
31564,56551,0,0,0,266500,336,348000,6120,566,76.58045977,35,0,0,0.358105940732454,TRUE,0.652060898626068
102824,128091,0,0,0,566500,360,908000,6120,582,62.38986784,47,0,0,0.34233203276896,TRUE,0.652190051967335
141344,166764,0,0,0,256500,360,778000,6120,589,32.96915167,20,0,0,0.332630280360843,TRUE,0.652319109461967
119987,145339,0,0,0,206500,240,308000,6120,599,67.04545455,32,0,0,0.381908037184282,TRUE,0.652448071216617
96498,121737,0,0,1,576500,360,678000,6120,615,85.02949853,49,0,0,0.495930282139773,TRUE,0.652576937337783
53927,79002,0,0,0,526500,360,588000,6120,630,89.54081633,43,0,0,0.407262843830054,TRUE,0.652705707931801
28463,53438,0,0,1,206500,360,238000,6120,644,86.76470588,56,1,0,0.622569428104603,FALSE,0.652463875509448
144335,169768,0,0,0,426500,360,488000,6120,653,87.39754098,49,0,1,0.435553463933618,FALSE,0.652222222222222
1242,26134,0,0,0,416500,360,618000,6120,685,67.39482201,40,0,0,0.317600336809624,TRUE,0.652350981118104
122087,147450,0,0,0,586500,360,1108000,6120,686,52.933213,37,0,0,0.333361183874292,TRUE,0.652479644707624
49227,74282,0,0,0,346500,324,478000,6120,692,72.48953975,32,0,0,0.32406287959455,TRUE,0.652608213096559
25834,50801,1,0,0,706500,360,1288000,6120,698,54.85248447,45,0,0,0.351262614588942,TRUE,0.652736686390533
33581,58572,0,0,0,236500,360,348000,6120,715,67.95977011,27,0,0,0.344776246813199,TRUE,0.652865064695009
143554,168982,1,0,0,226500,360,248000,6120,717,91.33064516,32,0,0,0.458203175525483,TRUE,0.652993348115299
74396,99547,0,0,0,346500,360,538000,6120,734,64.40520446,48,0,0,0.335675189448594,TRUE,0.653121536756557
34833,59834,0,0,0,326500,360,438000,6120,737,74.543379,31,0,0,0.328369746046535,TRUE,0.653249630723781
44833,69873,0,0,0,326500,360,408000,6120,754,80.0245098,37,0,1,0.344643772421227,FALSE,0.653008490217793
139676,165092,0,0,0,406500,360,418000,6120,772,97.24880383,45,0,1,0.459043600941688,FALSE,0.652767527675277
9472,34382,0,0,0,536500,360,608000,6120,777,88.24013158,38,0,0,0.403142974860512,TRUE,0.652895610475839
63251,88370,0,0,0,786500,360,1058000,6120,784,74.33837429,61,1,0,0.879276845307341,FALSE,0.652654867256637
122559,147924,0,0,0,646500,360,828000,6120,808,78.07971014,59,1,1,0.826608832320567,TRUE,0.652782897161814
82327,107507,0,0,0,296500,324,498000,6120,815,59.53815261,20,0,0,0.324310018079643,TRUE,0.652910832719234
5058,29960,0,0,0,366500,180,588000,6120,816,62.32993197,44,0,0,0.322759082457224,TRUE,0.653038674033149
36207,61211,0,0,0,266500,180,328000,6120,887,81.25,43,0,0,0.435152986430659,TRUE,0.653166421207658
78820,103986,0,0,0,266500,300,408000,6120,896,65.31862745,39,0,0,0.355168122632684,TRUE,0.653294074346706
145308,170744,0,0,0,416500,360,658000,6180,521,63.29787234,40,0,0,0.325206705585836,TRUE,0.653421633554084
16569,41503,0,0,0,576500,360,828000,6180,531,69.62560386,42,0,0,0.334236051975021,TRUE,0.653549098933431
2376,27271,0,0,0,206500,360,298000,6180,532,69.29530201,24,0,0,0.381535397454641,TRUE,0.653676470588235
16665,41600,0,0,0,156500,156,308000,6180,538,50.81168831,31,0,0,0.38850480274719,TRUE,0.65380374862183
42674,67703,0,0,0,496500,360,778000,6180,585,63.81748072,49,0,0,0.340191984964962,TRUE,0.653930933137399
112790,138115,0,0,1,186500,360,248000,6180,589,75.2016129,37,1,0,0.51622399033831,FALSE,0.653690782225487
30333,55316,0,0,0,426500,360,568000,6180,617,75.08802817,44,0,0,0.338681888552011,TRUE,0.653817914831131
39255,64275,0,0,0,446500,360,1718000,6180,637,25.9895227,49,0,0,0.333993639112058,TRUE,0.65394495412844
15357,40285,0,0,0,196500,180,188000,6180,643,104.5212766,33,1,1,0.807708893965729,TRUE,0.654071900220103
107727,133027,0,0,0,316500,360,808000,6180,644,39.17079208,44,0,0,0.340486587481129,TRUE,0.654198753208654
63576,88696,0,0,1,276500,360,278000,6180,645,99.46043165,25,1,0,0.598874556792479,FALSE,0.653958944281525
92414,117634,0,0,0,346500,360,358000,6180,659,96.7877095,42,0,0,0.464876700766284,TRUE,0.654085745694394
89886,115092,0,0,0,496500,360,558000,6180,663,88.97849462,37,0,0,0.405985898015395,TRUE,0.654212454212454
86802,111998,0,0,0,406500,360,558000,6180,676,72.84946237,36,0,0,0.322453827646856,TRUE,0.654339069937752
105784,131069,0,0,0,296500,360,378000,6180,677,78.43915344,28,0,0,0.34322134248316,TRUE,0.654465592972182
18366,43306,0,0,0,206500,360,238000,6180,694,86.76470588,60,1,0,0.778843198023056,FALSE,0.654226125137212
9222,34132,0,0,1,596500,360,688000,6180,708,86.7005814,51,1,0,0.67314595952934,FALSE,0.653986832479883
132552,157944,0,0,0,186500,360,658000,6180,714,28.34346505,30,0,0,0.339436529547448,TRUE,0.654113345521024
112511,137836,0,0,0,156500,240,198000,6180,723,79.04040404,42,0,0,0.426797483473343,TRUE,0.654239766081871
136543,161949,0,0,0,336500,240,538000,6180,727,62.5464684,48,0,0,0.325014978354992,TRUE,0.654366094263792
105076,130358,1,0,0,276500,360,308000,6180,737,89.77272727,42,0,1,0.469035410276409,FALSE,0.654127100073046
25388,50354,0,0,0,286500,360,488000,6180,740,58.70901639,32,0,0,0.323278440510081,TRUE,0.654253377144943
26742,51713,0,0,0,196500,312,248000,6180,748,79.23387097,31,0,0,0.407220057427751,TRUE,0.654379562043796
25535,50501,0,0,0,226500,360,298000,6180,776,76.00671141,22,0,0,0.384445534288978,TRUE,0.654505654870485
24643,49605,0,0,0,176500,180,508000,6180,780,34.74409449,52,1,1,0.811304156090876,TRUE,0.654631655725748
130423,155809,0,0,0,406500,360,708000,6180,797,57.41525424,35,0,0,0.32377705918664,TRUE,0.654757564710171
113163,138489,0,0,0,366500,360,528000,6180,804,69.41287879,39,0,0,0.324154293421835,TRUE,0.654883381924198
89194,114399,0,0,0,336500,360,418000,6180,820,80.50239234,30,0,0,0.34988120715451,TRUE,0.655009107468124
3479,28377,0,0,0,406500,360,718000,6180,843,56.61559889,27,0,0,0.320532798675214,TRUE,0.655134741442098
143710,169139,0,0,0,226500,360,238000,6180,856,95.16806723,28,1,0,0.558031282069601,FALSE,0.654896250455042
87412,112613,0,0,0,166500,312,358000,6180,858,46.50837989,29,0,0,0.364913488239603,TRUE,0.655021834061135
29268,54246,0,0,0,456500,360,738000,6180,859,61.85636856,37,0,0,0.32469696886956,TRUE,0.655147326300473
129139,154521,1,0,0,266500,360,338000,6180,862,78.84615385,30,0,0,0.353504500285079,TRUE,0.655272727272727
100483,125737,0,0,0,556500,360,938000,6180,867,59.32835821,44,0,1,0.343941266963206,FALSE,0.655034532897128
6004,30908,0,0,0,156500,360,208000,6180,873,75.24038462,45,0,1,0.444388170329442,FALSE,0.654796511627907
26903,51874,1,0,0,246500,360,488000,6180,891,50.51229508,45,0,0,0.345298488312897,TRUE,0.654921903378133
28211,53186,0,0,0,406500,360,838000,6240,510,48.50835322,47,0,0,0.335911907890736,TRUE,0.655047204066812
72982,98129,0,0,0,366500,300,468000,6240,514,78.31196581,36,0,0,0.366594771545788,TRUE,0.655172413793103
65839,90966,0,0,0,516500,360,728000,6240,523,70.9478022,38,0,0,0.328419059463374,TRUE,0.655297532656023
75188,100345,0,0,0,336500,300,608000,6240,530,55.34539474,30,0,0,0.348775894234161,TRUE,0.655422560754443
50910,75973,0,0,0,356500,360,438000,6240,531,81.39269406,20,0,1,0.407451306472866,FALSE,0.655184916606236
42942,67973,0,0,0,246500,360,328000,6240,533,75.15243902,8,0,0,0.419050821893328,TRUE,0.655309894889453
63765,88885,0,0,1,286500,360,318000,6240,538,90.09433962,32,1,0,0.555613435445699,FALSE,0.655072463768116
17742,42679,0,0,0,336500,360,498000,6240,542,67.57028112,33,0,0,0.320617246867806,TRUE,0.655197392249185
116685,142024,0,0,0,216500,360,318000,6240,554,68.08176101,27,0,0,0.366324409103033,TRUE,0.655322230267922
84811,110003,0,0,0,286500,360,388000,6240,570,73.84020619,32,0,0,0.333368676451837,TRUE,0.655446977922548
130612,155998,0,0,0,386500,360,468000,6240,573,82.58547009,49,0,0,0.434001986802951,TRUE,0.655571635311143
52795,77870,0,0,0,296500,360,608000,6240,574,48.76644737,33,0,1,0.320733621447688,FALSE,0.655334538878843
141360,166780,0,0,0,356500,360,558000,6240,602,63.88888889,57,1,0,0.792903863050889,FALSE,0.655097613882863
90389,115597,0,0,1,126500,180,178000,6240,613,71.06741573,33,1,0,0.54655523939981,FALSE,0.654860860137333
74722,99876,0,0,0,566500,360,708000,6240,656,80.01412429,48,0,0,0.355744834655244,TRUE,0.654985549132948
86264,111460,0,0,0,386500,360,518000,6240,666,74.61389961,46,0,0,0.342097593034389,TRUE,0.655110148067895
105129,130411,0,0,1,166500,360,188000,6240,677,88.56382979,38,1,0,0.589966428134939,FALSE,0.654873646209386
104153,129430,0,0,0,206500,216,358000,6240,692,57.68156425,20,0,0,0.345421743526225,TRUE,0.654998195597257
95552,120786,0,0,0,386500,360,488000,6240,701,79.20081967,33,0,0,0.333853600535645,TRUE,0.655122655122655
139037,164452,0,0,0,436500,360,458000,6240,721,95.30567686,49,0,0,0.429462740836976,TRUE,0.655247024882798
77847,103010,0,0,0,676500,360,988000,6240,729,68.47165992,45,0,0,0.341241728358341,TRUE,0.655371304974766
80456,105629,0,0,0,406500,360,428000,6240,739,94.97663551,44,0,0,0.438377580893996,TRUE,0.655495495495495
96492,121731,0,0,1,136500,360,158000,6240,749,86.39240506,40,1,0,0.584625646713611,FALSE,0.655259365994236
41795,66822,0,0,0,256500,360,268000,6240,750,95.70895522,40,1,0,0.558622468828286,FALSE,0.655023406553835
53601,78676,0,0,0,216500,360,428000,6240,757,50.58411215,20,0,0,0.329843585109292,TRUE,0.655147588192945
67418,92546,0,0,0,296500,240,458000,6240,765,64.73799127,36,0,0,0.315373428176028,TRUE,0.655271680460597
51654,76722,0,0,0,196500,360,268000,6240,778,73.32089552,57,1,1,0.810689809777097,TRUE,0.655395683453237
127382,152762,0,0,1,466500,360,478000,6240,794,97.59414226,45,0,0,0.489011960678493,TRUE,0.65551959726717
68835,93967,0,0,0,426500,360,488000,6240,796,87.39754098,42,0,0,0.425815517140885,TRUE,0.655643421998562
144548,169981,0,0,0,296500,360,538000,6240,813,55.11152416,43,0,0,0.336949903906102,TRUE,0.655767157743442
142496,167921,0,0,0,276500,360,468000,6240,867,59.08119658,21,0,0,0.32942842089862,TRUE,0.655890804597701
97348,122593,0,0,0,176500,360,248000,6240,890,71.16935484,32,0,0,0.410310722265469,TRUE,0.656014362657092
138851,164266,0,0,0,256500,360,368000,6300,512,69.70108696,21,0,0,0.340764027682756,TRUE,0.656137832017229
143048,168474,1,0,0,286500,360,398000,6300,518,71.98492462,36,0,0,0.334707802883124,TRUE,0.656261212773592
27006,51979,0,0,0,356500,360,488000,6300,524,73.05327869,34,0,0,0.323378623002172,TRUE,0.656384505021521
5984,30888,1,0,0,276500,360,348000,6300,527,79.45402299,42,0,0,0.346226484879985,TRUE,0.656507708856221
88231,113433,0,0,0,226500,360,388000,6300,569,58.37628866,30,0,1,0.3312987874196,FALSE,0.656272401433692
18149,43088,0,0,0,216500,360,258000,6300,573,83.91472868,52,1,1,0.767199347391528,TRUE,0.656395557147976
31102,56088,0,0,0,476500,360,688000,6300,604,69.25872093,39,0,0,0.324728134836307,TRUE,0.656518624641834
113708,139036,1,0,0,236500,360,288000,6300,615,82.11805556,48,0,1,0.456086105607491,FALSE,0.656283566058002
147732,173178,0,0,0,306500,360,418000,6300,617,73.32535885,36,0,0,0.331879642784624,TRUE,0.656406585540444
88281,113483,0,0,0,506500,360,688000,6300,617,73.61918605,41,0,0,0.32991409200979,TRUE,0.656529516994633
60756,85866,1,0,0,366500,360,388000,6300,627,94.45876289,31,0,0,0.400683373108598,TRUE,0.656652360515021
81627,106805,0,0,0,276500,360,368000,6300,653,75.13586957,49,0,0,0.363156299555052,TRUE,0.656775116195924
90166,115373,1,0,0,446500,360,558000,6300,654,80.01792115,46,0,0,0.342828432604702,TRUE,0.656897784131523
32958,57949,0,0,0,486500,360,628000,6300,675,77.46815287,40,0,0,0.337861980694297,TRUE,0.657020364415863
109910,135221,0,0,0,316500,360,378000,6300,700,83.73015873,44,0,0,0.452191081055061,TRUE,0.657142857142857
147255,172699,0,0,0,396500,336,608000,6300,707,65.21381579,36,0,0,0.32355353006693,TRUE,0.657265262406283
1795,26688,1,0,0,296500,360,388000,6300,729,76.41752577,38,0,0,0.332285761278382,TRUE,0.657387580299786
101531,126791,1,0,0,436500,336,548000,6300,731,79.65328467,39,0,0,0.324760125267013,TRUE,0.657509810916875
142362,167787,0,0,0,326500,360,498000,6300,732,65.562249,36,0,0,0.325528068815625,TRUE,0.657631954350927
111541,136861,0,0,0,416500,360,558000,6300,767,74.64157706,41,0,0,0.327432450771134,TRUE,0.657754010695187
51293,76358,1,0,0,336500,360,448000,6300,781,75.11160714,37,0,0,0.320487115225257,TRUE,0.657875980042765
6315,31219,0,0,0,196500,360,268000,6300,804,73.32089552,41,0,0,0.392295474462166,TRUE,0.65799786248664
71218,96355,0,0,0,176500,240,368000,6300,822,47.96195652,48,0,0,0.363181896457121,TRUE,0.658119658119658
2441,27337,0,0,0,366500,360,638000,6300,823,57.44514107,22,0,0,0.318594529459792,TRUE,0.658241367034532
109045,134351,0,0,0,466500,360,628000,6300,858,74.28343949,42,0,0,0.338785615672595,TRUE,0.658362989323843
28268,53243,0,0,0,616500,360,908000,6300,860,67.89647577,42,0,0,0.335851984301592,TRUE,0.658484525080043
100690,125947,1,0,0,366500,360,388000,6300,867,94.45876289,45,0,0,0.410525359555689,TRUE,0.658605974395448
20597,45544,0,0,0,176500,180,368000,6300,868,47.96195652,49,0,0,0.363991029741473,TRUE,0.658727337362247
123571,148941,0,0,0,366500,360,408000,6300,871,89.82843137,34,0,0,0.453330260203076,TRUE,0.658848614072495
148366,97486,0,1,0,176500,360,428000,6300,875,41.23831776,49,0,0,0.355549076034437,TRUE,0.658969804618117
47100,72150,0,0,0,176500,324,258000,6300,887,68.41085271,37,0,0,0.406060483240284,TRUE,0.659090909090909
484,25375,0,0,0,446500,360,588000,6360,514,75.93537415,43,0,0,0.335602562523005,TRUE,0.659211927582535
123883,149254,0,0,0,306500,360,3008000,6360,516,10.18949468,48,0,1,0.351739320129631,FALSE,0.658977998580554
99720,124974,1,0,0,376500,360,398000,6360,527,94.59798995,36,0,1,0.396178633430519,FALSE,0.658744235544519
77872,103035,0,0,0,326500,180,1108000,6360,536,29.46750903,38,0,0,0.319667405741201,TRUE,0.65886524822695
71310,96448,1,0,0,126500,360,138000,6360,550,91.66666667,20,1,0,0.526026089574548,FALSE,0.658631690889755
61492,86604,0,0,0,386500,300,808000,6360,556,47.83415842,30,0,0,0.352876650318893,TRUE,0.658752657689582
87061,112261,0,0,0,126500,120,198000,6360,558,63.88888889,30,0,0,0.415316531216986,TRUE,0.658873538788523
85470,110663,0,0,0,346500,360,458000,6360,566,75.65502183,25,0,0,0.336091156548404,TRUE,0.65899433427762
70569,95704,0,0,0,126500,324,168000,6360,568,75.29761905,35,0,0,0.435351310283845,TRUE,0.659115044247788
145244,170680,0,0,0,306500,360,388000,6360,586,78.99484536,36,0,0,0.342120510782812,TRUE,0.659235668789809
127452,152832,0,0,0,576500,360,768000,6360,608,75.06510417,53,1,1,0.807112222006328,TRUE,0.65935620799434
10544,35458,0,0,0,116500,180,158000,6360,609,73.73417722,38,0,0,0.45097142087507,TRUE,0.659476661951909
137365,162772,0,0,0,436500,360,588000,6360,611,74.23469388,31,0,0,0.322897867258705,TRUE,0.659597030752916
81075,106250,0,0,0,266500,360,348000,6360,615,76.58045977,41,0,0,0.363380357880419,TRUE,0.659717314487633
142583,168008,0,0,0,586500,360,748000,6360,621,78.40909091,36,0,0,0.335604303740003,TRUE,0.659837513246203
139708,165124,0,0,0,186500,324,248000,6360,670,75.2016129,24,0,1,0.40647989794251,FALSE,0.659604519774011
122961,148328,0,0,0,266500,360,368000,6360,689,72.41847826,38,0,0,0.341011307795587,TRUE,0.659724673490999
2282,27177,0,0,0,566500,360,678000,6360,709,83.55457227,49,0,0,0.403384763571951,TRUE,0.65984474241355
56259,81345,1,0,0,406500,360,508000,6360,711,80.01968504,48,0,0,0.345608348744744,TRUE,0.659964726631393
86138,111334,0,0,1,296500,360,308000,6360,738,96.26623377,55,1,1,0.626677392271436,TRUE,0.660084626234133
144347,169780,0,0,0,206500,360,568000,6360,744,36.3556338,49,0,0,0.353373227216544,TRUE,0.660204441311244
95577,120811,0,0,0,146500,144,208000,6360,745,70.43269231,30,0,1,0.417793744017335,FALSE,0.659971811134602
105715,131000,0,0,0,396500,360,528000,6360,746,75.09469697,44,0,0,0.339737794529875,TRUE,0.660091581542797
66201,91328,0,0,0,296500,360,418000,6360,746,70.93301435,29,0,0,0.326777285545953,TRUE,0.660211267605634
48422,73473,0,0,0,346500,360,508000,6360,762,68.20866142,45,0,1,0.338505590943985,FALSE,0.659978880675818
131119,156507,0,0,0,346500,360,628000,6360,766,55.17515924,46,0,0,0.336768192764857,TRUE,0.660098522167488
7584,32489,0,0,0,456500,360,1048000,6360,771,43.55916031,45,0,0,0.334274635539414,TRUE,0.660218079493493
4089,28991,0,0,0,476500,360,688000,6360,779,69.25872093,42,0,0,0.327083116208629,TRUE,0.660337552742616
39713,64735,1,0,1,506500,360,858000,6360,786,59.03263403,31,1,1,0.589338513565335,TRUE,0.660456942003515
112921,138246,0,0,0,186500,360,328000,6360,812,56.8597561,32,0,0,0.37024460031963,TRUE,0.660576247364722
53844,78919,1,0,0,246500,360,458000,6360,819,53.8209607,11,0,0,0.386982201787551,TRUE,0.660695468914647
130145,155530,0,0,1,406500,360,418000,6360,822,97.24880383,46,1,0,0.528658107976974,FALSE,0.660463483146067
147385,172830,0,0,1,266500,360,388000,6360,824,68.68556701,40,1,1,0.542343182805319,TRUE,0.660582660582661
30398,55381,0,0,0,256500,360,348000,6360,831,73.70689655,37,0,0,0.349778194142322,TRUE,0.660701754385965
87973,113175,1,0,0,256500,360,328000,6360,842,78.20121951,33,0,0,0.361388901733305,TRUE,0.660820764643985
46349,71394,0,0,1,176500,360,208000,6360,846,84.85576923,60,1,0,0.630372829765394,FALSE,0.660589060308555
35453,60455,0,0,0,146500,180,228000,6360,846,64.25438596,34,0,0,0.414994859225799,TRUE,0.660708026638626
47160,72210,0,0,0,236500,360,458000,6360,853,51.63755459,43,0,0,0.340781586579425,TRUE,0.660826909600561
103232,128501,0,0,0,526500,360,668000,6360,857,78.81736527,49,0,0,0.356257729235663,TRUE,0.660945709281962
79765,104934,0,0,0,456500,360,488000,6360,866,93.54508197,47,0,0,0.421440683329059,TRUE,0.661064425770308
110315,135629,0,0,0,156500,240,188000,6360,887,83.24468085,36,1,0,0.577066282639194,FALSE,0.660833041652083
30331,55314,1,0,0,376500,360,458000,6360,890,82.20524017,36,0,0,0.398027132168126,TRUE,0.660951714485654
51842,76912,0,0,1,316500,360,368000,6420,510,86.00543478,46,1,0,0.511500748512984,FALSE,0.660720531654425
10547,35461,0,0,0,366500,360,468000,6420,533,78.31196581,46,0,0,0.346966771439141,TRUE,0.660839160839161
100450,125704,1,0,0,116500,360,148000,6420,578,78.71621622,41,0,0,0.424994403048794,TRUE,0.660957707095421
67868,92997,0,0,0,336500,360,958000,6420,579,35.12526096,44,0,0,0.335112700745661,TRUE,0.661076170510133
8090,32997,0,0,0,366500,180,558000,6420,623,65.68100358,39,0,0,0.308569671410624,TRUE,0.661194551170101
78991,104158,0,0,0,286500,360,608000,6420,634,47.12171053,59,1,1,0.826165995965217,TRUE,0.661312849162011
118001,143342,0,0,0,286500,240,438000,6420,646,65.4109589,46,0,0,0.332363800744685,TRUE,0.661431064572426
104289,129566,0,0,0,456500,360,858000,6420,653,53.20512821,44,0,0,0.335359549839865,TRUE,0.661549197487788
108551,133854,0,0,0,306500,360,528000,6420,689,58.04924242,46,0,0,0.332878313353937,TRUE,0.661667247994419
10029,34942,0,0,0,436500,360,598000,6420,692,72.99331104,38,0,0,0.316495524169224,TRUE,0.661785216178522
