,Time,Length,Airline,DayOfWeek,Weekend,HH_C,HH_A,PRED,PROB,REAL,CERT,CORRECT,TP,TN,FP,FN
360702,960,80,0.24981577008106118,6,1,0.0003151766843412807,0.47058823529411764,0,0.4552405820330129,1,0.044759417966987125,0,0,0,0,1
341680,745,130,0.3228980322003578,4,0,0.0003151766843412807,0.47058823529411764,0,0.45522305872631763,0,0.04477694127368237,1,0,1,0,0
459695,1150,72,0.34060749041580657,5,0,0.0008157514182950795,0.4772727272727273,0,0.4552053055419594,0,0.044794694458040574,1,0,1,0,0
286284,1150,72,0.34060749041580657,5,0,0.0008157514182950795,0.4772727272727273,0,0.4552053055419594,0,0.044794694458040574,1,0,1,0,0
395048,590,99,0.40134608572440666,1,0,0.00040787570914753977,0.45454545454545453,0,0.45514658443409667,0,0.04485341556590333,1,0,1,0,0
398748,590,99,0.40134608572440666,1,0,0.00040787570914753977,0.45454545454545453,0,0.45514658443409667,0,0.04485341556590333,1,0,1,0,0
499999,550,170,0.7034216453931138,1,0,0.0002410174644962735,0.3076923076923077,0,0.4550682336108253,0,0.04493176638917468,1,0,1,0,0
510302,1150,65,0.33641715727502103,5,0,0.0005191145389150506,0.4642857142857143,0,0.45503101301339227,0,0.04496898698660773,1,0,1,0,0
91278,761,319,0.46036085292509565,7,1,0.00035225629426378436,0.42105263157894735,0,0.45502866675757003,1,0.04497133324242997,0,0,0,0,1
22488,465,55,0.7034216453931138,3,0,0.00020393785457376988,0.45454545454545453,0,0.45500713131362047,0,0.04499286868637953,1,0,1,0,0
306247,720,150,0.3897646296696178,5,0,0.000964069857985094,0.4423076923076923,0,0.4549974607087326,1,0.04500253929126741,0,0,0,0,1
306474,1155,104,0.33641715727502103,5,0,0.0007601320034113241,0.4634146341463415,0,0.45495303394571357,1,0.04504696605428643,0,0,0,0,1
227436,545,108,0.30404135338345867,1,0,0.001427564982016389,0.5714285714285714,0,0.454952163623272,0,0.04504783637672799,1,0,1,0,0
239479,660,90,0.40134608572440666,4,0,0.0005376543438763025,0.4482758620689655,0,0.45493142285296867,0,0.04506857714703133,1,0,1,0,0
481829,690,195,0.3897646296696178,5,0,0.0009269902480625904,0.44,0,0.45488265267790007,1,0.04511734732209993,0,0,0,0,1
309900,890,126,0.5629139072847682,4,0,0.000964069857985094,0.34615384615384615,0,0.4548762984814257,1,0.04512370151857431,0,0,0,0,1
523247,440,162,0.5629139072847682,2,0,0.0005932737587600579,0.5,0,0.4548292099331689,1,0.04517079006683111,0,0,0,0,1
220009,360,260,0.3897646296696178,3,0,0.0001853980496125181,0.6,0,0.4548219717872466,0,0.04517802821275341,1,0,1,0,0
83708,750,108,0.34060749041580657,5,0,0.0006118135637213097,0.48484848484848486,0,0.45480521631924353,0,0.04519478368075647,1,0,1,0,0
336126,700,128,0.34060749041580657,3,0,0.0009455300530238422,0.47058823529411764,0,0.45471186001505415,0,0.04528813998494585,1,0,1,0,0
22455,975,320,0.3091517857142857,7,1,0.001650042641551411,0.4943820224719101,0,0.4546618306371633,0,0.04533816936283669,1,0,1,0,0
221302,1331,71,0.34060749041580657,7,1,0.0004634951240312952,0.48,0,0.4546454589284107,0,0.045354541071589316,1,0,1,0,0
284271,1331,71,0.34060749041580657,7,1,0.0004634951240312952,0.48,0,0.4546454589284107,0,0.045354541071589316,1,0,1,0,0
248245,685,125,0.3897646296696178,7,1,0.0007786718083725759,0.4523809523809524,0,0.45462397148805095,1,0.04537602851194905,0,0,0,0,1
377013,625,188,0.34060749041580657,3,0,0.0002780970744187771,0.4666666666666667,0,0.4545560281299229,1,0.04544397187007709,0,0,0,0,1
207814,570,97,0.2879622344610543,1,0,0.0002595572694575253,0.5,0,0.4544876543502949,1,0.04551234564970508,0,0,0,0,1
26976,412,141,0.44457664088836013,7,1,0.00044495531907004336,0.6666666666666666,0,0.45447629750539487,0,0.045523702494605134,1,0,1,0,0
467450,770,66,0.24981577008106118,1,0,0.0002410174644962735,0.46153846153846156,0,0.45447235256309776,1,0.04552764743690224,0,0,0,0,1
519580,941,59,0.38866646134893745,7,1,0.0006118135637213097,0.42424242424242425,0,0.4544715877189379,1,0.04552841228106208,0,0,0,0,1
429863,669,106,0.24981577008106118,1,0,0.0008157514182950795,0.4772727272727273,0,0.45444745384861635,1,0.045552546151383655,0,0,0,0,1
269739,1050,85,0.30404135338345867,2,0,0.0014090251770551374,0.4473684210526316,0,0.45443271663705437,0,0.04556728336294563,1,0,1,0,0
460241,870,109,0.30404135338345867,5,0,0.0002410174644962735,0.46153846153846156,0,0.45443016030625466,0,0.04556983969374534,1,0,1,0,0
291499,1205,205,0.3897646296696178,1,0,0.00022247765953502168,0.4166666666666667,0,0.4544079566711216,0,0.045592043328878396,1,0,1,0,0
199567,880,218,0.5629139072847682,3,0,0.00014831843969001447,0.25,0,0.454347784287152,1,0.045652215712848,0,0,0,0,1
336976,1010,130,0.3091517857142857,7,1,0.0009455300530238422,0.47058823529411764,0,0.45431231144343803,0,0.04568768855656197,1,0,1,0,0
105188,916,141,0.3091517857142857,6,1,0.0013163261522488783,0.4647887323943662,0,0.45427606292093864,1,0.04572393707906136,0,0,0,0,1
312631,779,178,0.46036085292509565,4,0,0.00035225629426378436,0.42105263157894735,0,0.45425638712733246,1,0.04574361287266754,0,0,0,0,1
151733,565,125,0.7034216453931138,4,0,0.00016685824465126627,0.3333333333333333,0,0.45422912858124237,1,0.04577087141875763,0,0,0,0,1
257573,665,250,0.44034917555771097,7,1,0.00016685824465126627,0.4444444444444444,0,0.454115336282994,1,0.045884663717006,0,0,0,0,1
371064,883,140,0.3091517857142857,7,1,0.0013163261522488783,0.4647887323943662,0,0.45410544211869047,1,0.04589455788130953,0,0,0,0,1
398254,990,77,0.34060749041580657,6,1,0.0008157514182950795,0.4772727272727273,0,0.45408269014827707,0,0.04591730985172293,1,0,1,0,0
36010,590,70,0.3897646296696178,5,0,0.001056768882791353,0.47368421052631576,0,0.4540793439103993,1,0.04592065608960072,0,0,0,0,1
1284,375,225,0.5629139072847682,5,0,0.00022247765953502168,0.5,0,0.454048218876283,0,0.045951781123717006,1,0,1,0,0
367270,790,186,0.34060749041580657,1,0,0.0008342912232563313,0.4444444444444444,0,0.45403515611615186,1,0.04596484388384814,0,0,0,0,1
475515,635,116,0.3091517857142857,1,0,0.00035225629426378436,0.47368421052631576,0,0.4540136427755898,1,0.04598635722441019,0,0,0,0,1
433553,990,77,0.5629139072847682,3,0,0.000482034928992547,0.34615384615384615,0,0.4540096042112971,0,0.0459903957887029,1,0,1,0,0
267664,660,125,0.33641715727502103,7,1,7.415921984500724e-05,0.5,0,0.4540094856112741,1,0.04599051438872592,0,0,0,0,1
406141,720,150,0.3897646296696178,6,1,0.000964069857985094,0.4423076923076923,0,0.45399628756903226,0,0.046003712430967736,1,0,1,0,0
16783,670,133,0.30404135338345867,2,0,0.0003151766843412807,0.47058823529411764,0,0.45398768685723717,0,0.04601231314276283,1,0,1,0,0
248611,420,75,0.7034216453931138,3,0,0.00044495531907004336,0.4583333333333333,0,0.45398340389340974,1,0.04601659610659026,0,0,0,0,1
373247,1085,150,0.3091517857142857,4,0,0.0005005747339537988,0.4444444444444444,0,0.4539301640166809,1,0.046069835983319096,0,0,0,0,1
121918,906,164,0.3091517857142857,4,0,0.0005005747339537988,0.4444444444444444,0,0.4539301640166809,0,0.046069835983319096,1,0,1,0,0
292462,550,100,0.33641715727502103,4,0,0.000574733953798806,0.5483870967741935,0,0.453872483576622,0,0.04612751642337798,1,0,1,0,0
454624,1380,55,0.38866646134893745,7,1,0.0006118135637213097,0.42424242424242425,0,0.4538721404363515,0,0.04612785956364851,1,0,1,0,0
247572,1330,75,0.30404135338345867,6,1,0.0006303533686825614,0.47058823529411764,0,0.45381077069136205,1,0.04618922930863795,0,0,0,0,1
111829,1060,117,0.34060749041580657,5,0,0.0006859727835663168,0.4594594594594595,0,0.4538049605663603,0,0.04619503943363967,1,0,1,0,0
225823,705,240,0.3897646296696178,1,0,0.0002595572694575253,0.42857142857142855,0,0.4537748462261413,0,0.04622515377385872,1,0,1,0,0
419821,552,115,0.44457664088836013,5,0,0.00014831843969001447,0.5,0,0.45373013944144885,1,0.046269860558551146,0,0,0,0,1
86176,516,202,0.38866646134893745,7,1,0.0002780970744187771,0.6,0,0.45370345791301675,1,0.04629654208698325,0,0,0,0,1
420336,590,168,0.44457664088836013,2,0,0.00016685824465126627,0.4444444444444444,0,0.45365263444670767,1,0.04634736555329233,0,0,0,0,1
470800,555,180,0.3897646296696178,6,1,0.0006488931736438133,0.5142857142857142,0,0.45363765895925995,1,0.04636234104074005,0,0,0,0,1
75135,540,90,0.2879622344610543,1,0,0.00038933590418628795,0.5238095238095238,0,0.4536319829082133,0,0.04636801709178667,1,0,1,0,0
54812,1060,145,0.5629139072847682,1,0,0.00011123882976751084,0.3333333333333333,0,0.45353772512667634,0,0.04646227487332366,1,0,1,0,0
88775,655,139,0.38866646134893745,4,0,0.0006674329786050651,0.4444444444444444,0,0.4535177513229074,1,0.04648224867709261,0,0,0,0,1
213293,20,195,0.3897646296696178,1,0,0.0006488931736438133,0.6,0,0.4535073611354359,1,0.04649263886456412,0,0,0,0,1
308161,390,300,0.34060749041580657,7,1,0.0002780970744187771,0.6666666666666666,0,0.4534892000795551,1,0.04651079992044488,0,0,0,0,1
377693,1060,117,0.34060749041580657,7,1,0.0006859727835663168,0.4594594594594595,0,0.45348018596929707,0,0.04651981403070293,1,0,1,0,0
455378,660,60,0.7034216453931138,1,0,0.00029663687938002894,0.0625,0,0.4534750437449192,0,0.046524956255080796,1,0,1,0,0
369469,900,105,0.33641715727502103,7,1,0.0007601320034113241,0.4634146341463415,0,0.45346589895741785,1,0.046534101042582154,0,0,0,0,1
403821,964,195,0.30404135338345867,6,1,0.00044495531907004336,0.4583333333333333,0,0.4534431657042989,0,0.04655683429570112,1,0,1,0,0
264748,1095,75,0.33641715727502103,7,1,0.0005932737587600579,0.46875,0,0.45344292122045515,1,0.04655707877954485,0,0,0,0,1
241487,1095,75,0.33641715727502103,7,1,0.0005932737587600579,0.46875,0,0.45344292122045515,0,0.04655707877954485,1,0,1,0,0
354519,1070,350,0.44034917555771097,2,0,0.000574733953798806,0.41935483870967744,0,0.45340706144898163,1,0.04659293855101837,0,0,0,0,1
428205,1095,142,0.34060749041580657,4,0,0.00016685824465126627,0.4444444444444444,0,0.45339507853413713,1,0.04660492146586287,0,0,0,0,1
223922,960,158,0.38866646134893745,2,0,0.00022247765953502168,0.4166666666666667,0,0.453388265313949,0,0.04661173468605101,1,0,1,0,0
339817,1112,141,0.38866646134893745,3,0,0.00022247765953502168,0.4166666666666667,0,0.453388265313949,0,0.04661173468605101,1,0,1,0,0
332442,1085,144,0.38866646134893745,2,0,0.00022247765953502168,0.4166666666666667,0,0.453388265313949,0,0.04661173468605101,1,0,1,0,0
201803,905,139,0.38866646134893745,3,0,0.00022247765953502168,0.4166666666666667,0,0.453388265313949,1,0.04661173468605101,0,0,0,0,1
349060,620,84,0.4048661800486618,3,0,0.00016685824465126627,0.4444444444444444,0,0.45335656599969815,0,0.04664343400030185,1,0,1,0,0
156617,525,173,0.5629139072847682,6,1,0.00038933590418628795,0.47619047619047616,0,0.4533479226308294,1,0.0466520773691706,0,0,0,0,1
372510,1027,103,0.44457664088836013,3,0,0.00022247765953502168,0.4166666666666667,0,0.453328222799448,1,0.04667177720055199,0,0,0,0,1
194684,990,77,0.34060749041580657,7,1,0.0008157514182950795,0.4772727272727273,0,0.4533131217813169,1,0.046686878218683114,0,0,0,0,1
26731,1205,205,0.3897646296696178,2,0,0.00022247765953502168,0.4166666666666667,0,0.4533005506796088,0,0.04669944932039122,1,0,1,0,0
100762,1220,63,0.24981577008106118,7,1,0.0002780970744187771,0.4666666666666667,0,0.4532826294624573,1,0.04671737053754271,0,0,0,0,1
527744,425,185,0.44034917555771097,5,0,0.00038933590418628795,0.6666666666666666,0,0.4532779363546942,1,0.04672206364530579,0,0,0,0,1
165988,1310,71,0.34060749041580657,7,1,0.0008157514182950795,0.4772727272727273,0,0.4532195121956953,0,0.046780487804304716,1,0,1,0,0
13071,725,140,0.33641715727502103,3,0,0.0013163261522488783,0.4647887323943662,0,0.4531998094030112,0,0.04680019059698881,1,0,1,0,0
287960,1225,55,0.3897646296696178,2,0,0.0008899106381400867,0.4166666666666667,0,0.4531045494932643,0,0.046895450506735714,1,0,1,0,0
348064,1160,55,0.3897646296696178,2,0,0.0008899106381400867,0.4166666666666667,0,0.4531045494932643,0,0.046895450506735714,1,0,1,0,0
271140,1030,90,0.33641715727502103,5,0,0.0005191145389150506,0.4642857142857143,0,0.4531010404693069,0,0.04689895953069312,1,0,1,0,0
62292,977,118,0.44034917555771097,4,0,0.0006674329786050651,0.4166666666666667,0,0.45309231386503057,0,0.04690768613496943,1,0,1,0,0
294110,896,269,0.3091517857142857,7,1,0.000482034928992547,0.46153846153846156,0,0.4530675680636673,0,0.046932431936332675,1,0,1,0,0
496395,355,210,0.44034917555771097,1,0,0.0002410174644962735,0.6153846153846154,0,0.4530531169838381,0,0.0469468830161619,1,0,1,0,0
123548,685,219,0.46036085292509565,6,1,0.0005191145389150506,0.42857142857142855,0,0.45304323108044103,0,0.04695676891955897,1,0,1,0,0
520760,1105,113,0.24981577008106118,6,1,0.0008157514182950795,0.4772727272727273,0,0.45303861001096785,1,0.046961389989032154,0,0,0,0,1
5124,620,165,0.30404135338345867,4,0,0.0007601320034113241,0.4878048780487805,0,0.45303378644760917,0,0.046966213552390834,1,0,1,0,0
124642,500,107,0.44034917555771097,2,0,0.0007972116133338278,0.6046511627906976,0,0.4530309150826921,0,0.04696908491730789,1,0,1,0,0
242962,720,115,0.33641715727502103,4,0,0.00035225629426378436,0.47368421052631576,0,0.4530030835039204,0,0.04699691649607962,1,0,1,0,0
208983,360,151,0.5629139072847682,3,0,0.0005191145389150506,0.5,0,0.4529877309484952,1,0.047012269051504796,0,0,0,0,1
231097,395,80,0.7034216453931138,2,0,0.0014090251770551374,0.4473684210526316,0,0.45297803691472416,0,0.04702196308527584,1,0,1,0,0
68376,1017,102,0.44457664088836013,3,0,0.00022247765953502168,0.4166666666666667,0,0.45294621104744925,0,0.047053788952550746,1,0,1,0,0
20256,1017,102,0.44457664088836013,2,0,0.00022247765953502168,0.4166666666666667,0,0.45294621104744925,0,0.047053788952550746,1,0,1,0,0
109197,420,155,0.7034216453931138,5,0,0.00014831843969001447,0.5,0,0.4529058109037083,0,0.047094189096291705,1,0,1,0,0
312319,770,66,0.24981577008106118,2,0,0.0002410174644962735,0.46153846153846156,0,0.45280029787158876,1,0.047199702128411236,0,0,0,0,1
360417,530,125,0.3897646296696178,5,0,0.001056768882791353,0.5614035087719298,0,0.4527892115848593,1,0.0472107884151407,0,0,0,0,1
260878,800,114,0.34060749041580657,2,0,0.0008342912232563313,0.4444444444444444,0,0.45275512598835005,1,0.04724487401164995,0,0,0,0,1
270979,735,175,0.3897646296696178,4,0,0.0005561941488375542,0.43333333333333335,0,0.45272917642460436,0,0.04727082357539564,1,0,1,0,0
403770,735,175,0.3897646296696178,5,0,0.0005561941488375542,0.43333333333333335,0,0.452692657424919,0,0.04730734257508101,1,0,1,0,0
329043,1084,116,0.34060749041580657,6,1,0.0006859727835663168,0.4594594594594595,0,0.452682345172678,0,0.047317654827321975,1,0,1,0,0
49573,1090,182,0.34060749041580657,7,1,0.0008528310282175832,0.45652173913043476,0,0.45264948356526835,1,0.04735051643473165,0,0,0,0,1
412895,535,190,0.7034216453931138,4,0,0.0009826096629463458,0.33962264150943394,0,0.45261624813704465,1,0.04738375186295535,0,0,0,0,1
455090,505,185,0.5629139072847682,5,0,0.0001853980496125181,0.5,0,0.45258181529294206,0,0.04741818470705794,1,0,1,0,0
15678,1065,55,0.33641715727502103,1,0,0.00033371648930253253,0.4444444444444444,0,0.45257383922284034,0,0.047426160777159665,1,0,1,0,0
466778,720,65,0.40134608572440666,6,1,0.00016685824465126627,0.4444444444444444,0,0.4525604872165103,1,0.04743951278348968,0,0,0,0,1
52662,535,170,0.7034216453931138,4,0,0.0005932737587600579,0.375,0,0.452547447133257,1,0.04745255286674299,0,0,0,0,1
539012,880,170,0.34060749041580657,2,0,0.00029663687938002894,0.4375,0,0.45247962466070263,1,0.04752037533929737,0,0,0,0,1
175132,1075,69,0.34060749041580657,4,0,0.0014646445919388928,0.45569620253164556,0,0.4524648827345754,0,0.04753511726542459,1,0,1,0,0
330730,1290,96,0.44034917555771097,4,0,0.000574733953798806,0.41935483870967744,0,0.45246109151572594,0,0.047538908484274056,1,0,1,0,0
496855,1255,133,0.30404135338345867,6,1,0.0015573436167451518,0.4642857142857143,0,0.4524559964301963,0,0.047544003569803706,1,0,1,0,0
350566,816,83,0.3091517857142857,6,1,0.0013163261522488783,0.4788732394366197,0,0.45243682952040276,0,0.04756317047959724,1,0,1,0,0
8581,515,185,0.7034216453931138,7,1,0.0009084504431013386,0.4489795918367347,0,0.45241631147716577,0,0.04758368852283423,1,0,1,0,0
25208,600,74,0.40134608572440666,5,0,0.0005932737587600579,0.46875,0,0.45241519121047147,0,0.04758480878952853,1,0,1,0,0
536299,637,46,0.44457664088836013,4,0,0.00016685824465126627,0.4444444444444444,0,0.45238642550307345,1,0.04761357449692655,0,0,0,0,1
207292,1085,234,0.34060749041580657,2,0,0.0007601320034113241,0.43902439024390244,0,0.4523746620572006,1,0.047625337942799384,0,0,0,0,1
218721,1285,289,0.5629139072847682,2,0,0.00016685824465126627,0.2222222222222222,0,0.4523642636331692,0,0.04763573636683083,1,0,1,0,0
409955,1270,86,0.5629139072847682,3,0,0.0003707960992250362,0.35,0,0.4523506264740466,1,0.04764937352595339,0,0,0,0,1
434031,888,129,0.24981577008106118,5,0,0.001168007712558864,0.47619047619047616,0,0.45232584107699586,0,0.04767415892300414,1,0,1,0,0
248206,440,285,0.34060749041580657,7,1,0.0002595572694575253,0.6428571428571429,0,0.45230374360778564,1,0.047696256392214365,0,0,0,0,1
251396,583,158,0.38866646134893745,4,0,0.0002410174644962735,0.46153846153846156,0,0.4522638475834725,1,0.04773615241652751,0,0,0,0,1
396114,705,201,0.3091517857142857,7,1,0.00011123882976751084,0.5,0,0.4522396845885312,0,0.0477603154114688,1,0,1,0,0
317745,925,229,0.3091517857142857,6,1,0.0007230523934888205,0.46153846153846156,0,0.45223798068333987,1,0.04776201931666013,0,0,0,0,1
413413,590,99,0.40134608572440666,3,0,0.00040787570914753977,0.45454545454545453,0,0.45209276207337346,1,0.047907237926626545,0,0,0,0,1
538261,375,225,0.5629139072847682,1,0,0.00022247765953502168,0.5,0,0.4520796695147393,1,0.047920330485260676,0,0,0,0,1
398416,708,162,0.3091517857142857,6,1,0.0003707960992250362,0.5,0,0.45205044649260906,0,0.04794955350739094,1,0,1,0,0
184672,702,162,0.3091517857142857,6,1,0.0003707960992250362,0.5,0,0.45205044649260906,0,0.04794955350739094,1,0,1,0,0
309651,1092,133,0.24981577008106118,6,1,0.0009455300530238422,0.47058823529411764,0,0.4520335051830977,1,0.047966494816902294,0,0,0,0,1
454853,1215,141,0.30404135338345867,4,0,0.0006303533686825614,0.4411764705882353,0,0.452024162776067,0,0.047975837223933004,1,0,1,0,0
27734,665,195,0.3897646296696178,6,1,0.0009269902480625904,0.44,0,0.4520221571171068,0,0.047977842882893196,1,0,1,0,0
149467,971,109,0.34060749041580657,4,0,0.0006674329786050651,0.4444444444444444,0,0.4519572924887109,1,0.048042707511289084,0,0,0,0,1
484489,1369,340,0.3091517857142857,5,0,0.0004634951240312952,0.48,0,0.45194908253445165,1,0.04805091746554835,0,0,0,0,1
24205,1025,85,0.44457664088836013,3,0,0.00022247765953502168,0.4166666666666667,0,0.45189478371726005,0,0.04810521628273995,1,0,1,0,0
444998,820,152,0.34060749041580657,4,0,0.0007972116133338278,0.4418604651162791,0,0.45187932950283105,0,0.04812067049716895,1,0,1,0,0
19291,1095,174,0.24981577008106118,7,1,0.0002410174644962735,0.46153846153846156,0,0.4518770477948969,0,0.0481229522051031,1,0,1,0,0
467881,732,253,0.30404135338345867,7,1,0.00011123882976751084,0.5,0,0.45187550333501747,1,0.04812449666498253,0,0,0,0,1
145798,526,92,0.44457664088836013,4,0,0.00035225629426378436,0.5263157894736842,0,0.4517818264134516,1,0.048218173586548396,0,0,0,0,1
300657,1054,146,0.44457664088836013,7,1,0.00044495531907004336,0.4166666666666667,0,0.45177952427931456,1,0.04822047572068544,0,0,0,0,1
50016,914,107,0.34060749041580657,4,0,0.0008342912232563313,0.4444444444444444,0,0.4517375542131646,1,0.04826244578683542,0,0,0,0,1
